city,date,cases,country
Vancouver,2020-05-04,0,Canada
Vancouver,2020-05-05,3,Canada
Vancouver,2020-05-06,6,Canada
Vancouver,2020-05-07,6,Canada
Vancouver,2020-05-08,3,Canada
Vancouver,2020-05-09,0,Canada
Vancouver,2020-05-10,1,Canada
Vancouver,2020-05-11,1,Canada
Vancouver,2020-05-12,2,Canada
Vancouver,2020-05-13,0,Canada
Vancouver,2020-05-14,0,Canada
Vancouver,2020-05-15,0,Canada
Vancouver,2020-05-16,2,Canada
Vancouver,2020-05-17,1,Canada
Vancouver,2020-05-18,0,Canada
Vancouver,2020-05-19,0,Canada
Vancouver,2020-05-20,0,Canada
Vancouver,2020-05-21,3,Canada
Vancouver,2020-05-22,1,Canada
Vancouver,2020-05-23,2,Canada
Vancouver,2020-05-24,0,Canada
Vancouver,2020-05-25,1,Canada
Vancouver,2020-05-26,0,Canada
Vancouver,2020-05-27,2,Canada
Vancouver,2020-05-28,0,Canada
Vancouver,2020-05-29,2,Canada
Vancouver,2020-05-30,0,Canada
Vancouver,2020-05-31,0,Canada
Vancouver,2020-06-01,0,Canada
Vancouver,2020-06-02,0,Canada
Vancouver,2020-06-03,0,Canada
Vancouver,2020-06-04,0,Canada
Vancouver,2020-06-05,0,Canada
Vancouver,2020-06-06,0,Canada
Vancouver,2020-06-07,0,Canada
Vancouver,2020-06-08,1,Canada
Vancouver,2020-06-09,4,Canada
Vancouver,2020-06-10,2,Canada
Vancouver,2020-06-11,5,Canada
Vancouver,2020-06-12,5,Canada
Vancouver,2020-06-13,3,Canada
Vancouver,2020-06-14,2,Canada
Vancouver,2020-06-15,4,Canada
Vancouver,2020-06-16,4,Canada
Vancouver,2020-06-17,2,Canada
Vancouver,2020-06-18,1,Canada
Vancouver,2020-06-19,1,Canada
Vancouver,2020-06-20,0,Canada
Vancouver,2020-06-21,3,Canada
Vancouver,2020-06-22,3,Canada
Vancouver,2020-06-23,2,Canada
Vancouver,2020-06-24,6,Canada
Vancouver,2020-06-25,1,Canada
Vancouver,2020-06-26,2,Canada
Vancouver,2020-06-27,4,Canada
Vancouver,2020-06-28,2,Canada
Vancouver,2020-06-29,2,Canada
Vancouver,2020-06-30,5,Canada
Vancouver,2020-07-01,1,Canada
Vancouver,2020-07-02,5,Canada
Vancouver,2020-07-03,2,Canada
Vancouver,2020-07-04,5,Canada
Vancouver,2020-07-05,5,Canada
Vancouver,2020-07-06,1,Canada
Vancouver,2020-07-07,4,Canada
Vancouver,2020-07-08,5,Canada
Vancouver,2020-07-09,2,Canada
Vancouver,2020-07-10,9,Canada
Vancouver,2020-07-11,8,Canada
Vancouver,2020-07-12,8,Canada
Vancouver,2020-07-13,2,Canada
Vancouver,2020-07-14,5,Canada
Vancouver,2020-07-15,5,Canada
Vancouver,2020-07-16,3,Canada
Vancouver,2020-07-17,5,Canada
Vancouver,2020-07-18,1,Canada
Vancouver,2020-07-19,1,Canada
Vancouver,2020-07-20,4,Canada
Vancouver,2020-07-21,5,Canada
Vancouver,2020-07-22,1,Canada
Vancouver,2020-07-23,4,Canada
Vancouver,2020-07-24,2,Canada
Vancouver,2020-07-25,2,Canada
