date,city,cases,country
2021-11-24,Winnipeg,45,Canada
2021-11-25,Winnipeg,42,Canada
2021-11-26,Winnipeg,31,Canada
2021-11-27,Winnipeg,29,Canada
2021-11-28,Winnipeg,29,Canada
2021-11-29,Winnipeg,26,Canada
2021-11-30,Winnipeg,28,Canada
2021-12-01,Winnipeg,42,Canada
2021-12-02,Winnipeg,44,Canada
2021-12-03,Winnipeg,44,Canada
2021-12-04,Winnipeg,76,Canada
2021-12-05,Winnipeg,63,Canada
2021-12-06,Winnipeg,41,Canada
2021-12-07,Winnipeg,35,Canada
2021-12-08,Winnipeg,53,Canada
2021-12-09,Winnipeg,66,Canada
2021-12-10,Winnipeg,50,Canada
2021-12-11,Winnipeg,54,Canada
2021-12-12,Winnipeg,46,Canada
2021-12-13,Winnipeg,77,Canada
2021-12-14,Winnipeg,60,Canada
2021-12-15,Winnipeg,113,Canada
2021-12-16,Winnipeg,100,Canada
2021-12-17,Winnipeg,159,Canada
2021-12-18,Winnipeg,209,Canada
2021-12-19,Winnipeg,140,Canada
2021-12-20,Winnipeg,193,Canada
2021-12-21,Winnipeg,272,Canada
2021-12-22,Winnipeg,334,Canada
2021-12-23,Winnipeg,539,Canada
2021-12-24,Winnipeg,545,Canada
2021-12-25,Winnipeg,387,Canada
2021-12-26,Winnipeg,511,Canada
2021-12-27,Winnipeg,567,Canada
2021-12-28,Winnipeg,685,Canada
2021-12-29,Winnipeg,769,Canada
2021-12-30,Winnipeg,951,Canada
2021-12-31,Winnipeg,987,Canada
2022-01-01,Winnipeg,1402,Canada
2022-01-02,Winnipeg,1085,Canada
2022-01-03,Winnipeg,1575,Canada
2022-01-04,Winnipeg,1441,Canada
2022-01-05,Winnipeg,1946,Canada
2022-01-06,Winnipeg,1319,Canada
2022-01-07,Winnipeg,1856,Canada
2022-01-08,Winnipeg,1440,Canada
2022-01-09,Winnipeg,1385,Canada
2022-01-10,Winnipeg,1333,Canada
2022-01-11,Winnipeg,626,Canada
2022-01-12,Winnipeg,622,Canada
2022-01-13,Winnipeg,477,Canada
2022-01-14,Winnipeg,471,Canada
2022-01-15,Winnipeg,429,Canada
2022-01-16,Winnipeg,330,Canada
2022-01-17,Winnipeg,459,Canada
2022-01-18,Winnipeg,597,Canada
2022-01-19,Winnipeg,354,Canada
2022-01-20,Winnipeg,403,Canada
2022-01-21,Winnipeg,364,Canada
2022-01-22,Winnipeg,330,Canada
2022-01-23,Winnipeg,326,Canada
2022-01-24,Winnipeg,310,Canada
2022-01-25,Winnipeg,277,Canada
2022-01-26,Winnipeg,277,Canada
2022-01-27,Winnipeg,363,Canada
2022-01-28,Winnipeg,284,Canada
2022-01-29,Winnipeg,256,Canada
2022-01-30,Winnipeg,217,Canada
2022-01-31,Winnipeg,188,Canada
2022-02-01,Winnipeg,257,Canada
2022-02-02,Winnipeg,176,Canada
2022-02-03,Winnipeg,257,Canada
2022-02-04,Winnipeg,140,Canada
2022-02-05,Winnipeg,147,Canada
2022-02-06,Winnipeg,159,Canada
2022-02-07,Winnipeg,139,Canada
2022-02-08,Winnipeg,151,Canada
2022-02-09,Winnipeg,151,Canada
2022-02-10,Winnipeg,162,Canada
2022-02-11,Winnipeg,158,Canada
2022-02-12,Winnipeg,91,Canada
2022-02-13,Winnipeg,63,Canada
2022-02-14,Winnipeg,122,Canada
2022-02-15,Winnipeg,86,Canada
2022-02-16,Winnipeg,107,Canada
2022-02-17,Winnipeg,102,Canada
2022-02-18,Winnipeg,62,Canada
2022-02-19,Winnipeg,43,Canada
2022-02-20,Winnipeg,31,Canada
2022-02-21,Winnipeg,27,Canada
2022-02-22,Winnipeg,58,Canada
2022-02-23,Winnipeg,73,Canada
2022-02-24,Winnipeg,87,Canada
2022-02-25,Winnipeg,59,Canada
2022-02-26,Winnipeg,61,Canada
2022-02-27,Winnipeg,44,Canada
2022-02-28,Winnipeg,54,Canada
2022-03-01,Winnipeg,50,Canada
2022-03-02,Winnipeg,51,Canada
2022-03-03,Winnipeg,69,Canada
2022-03-04,Winnipeg,71,Canada
2022-03-05,Winnipeg,49,Canada
2022-03-06,Winnipeg,45,Canada
2022-03-07,Winnipeg,44,Canada
2022-03-08,Winnipeg,62,Canada
2022-03-09,Winnipeg,74,Canada
2022-03-10,Winnipeg,88,Canada
2022-03-11,Winnipeg,53,Canada
2022-03-12,Winnipeg,58,Canada
2022-03-13,Winnipeg,55,Canada
2022-03-14,Winnipeg,62,Canada
2022-03-15,Winnipeg,102,Canada
2022-03-16,Winnipeg,75,Canada
2022-03-17,Winnipeg,87,Canada
2022-03-18,Winnipeg,50,Canada
2022-03-19,Winnipeg,46,Canada
2022-03-20,Winnipeg,42,Canada
2022-03-21,Winnipeg,44,Canada
2022-03-22,Winnipeg,71,Canada
2022-03-23,Winnipeg,80,Canada
2022-03-24,Winnipeg,85,Canada
2022-03-25,Winnipeg,81,Canada
2022-03-26,Winnipeg,58,Canada
2022-03-27,Winnipeg,54,Canada
2022-03-28,Winnipeg,79,Canada
2022-03-29,Winnipeg,87,Canada
2022-03-30,Winnipeg,131,Canada
2022-03-31,Winnipeg,115,Canada
2022-04-01,Winnipeg,113,Canada
2022-04-02,Winnipeg,69,Canada
2022-04-03,Winnipeg,85,Canada
2022-04-04,Winnipeg,109,Canada
2022-04-05,Winnipeg,162,Canada
2022-04-06,Winnipeg,129,Canada
2022-04-07,Winnipeg,122,Canada
2022-04-08,Winnipeg,125,Canada
2022-04-09,Winnipeg,75,Canada
2022-04-10,Winnipeg,91,Canada
2022-04-11,Winnipeg,104,Canada
2022-04-12,Winnipeg,104,Canada
2022-04-13,Winnipeg,121,Canada
2022-04-14,Winnipeg,70,Canada
2022-04-15,Winnipeg,39,Canada
2022-04-16,Winnipeg,78,Canada
2022-04-17,Winnipeg,94,Canada
2022-04-18,Winnipeg,74,Canada
2022-04-19,Winnipeg,81,Canada
2022-04-20,Winnipeg,136,Canada
2022-04-21,Winnipeg,103,Canada
2022-04-22,Winnipeg,125,Canada
2022-04-23,Winnipeg,95,Canada
2022-04-24,Winnipeg,72,Canada
2022-04-25,Winnipeg,73,Canada
2022-04-26,Winnipeg,115,Canada
2022-04-27,Winnipeg,63,Canada
2022-04-28,Winnipeg,102,Canada
2022-04-29,Winnipeg,87,Canada
2022-04-30,Winnipeg,64,Canada
2022-05-01,Winnipeg,45,Canada
2022-05-02,Winnipeg,66,Canada
2022-05-03,Winnipeg,60,Canada
2022-05-04,Winnipeg,70,Canada
2022-05-05,Winnipeg,86,Canada
2022-05-06,Winnipeg,74,Canada
2022-05-07,Winnipeg,40,Canada
2022-05-08,Winnipeg,39,Canada
2022-05-09,Winnipeg,80,Canada
2022-05-10,Winnipeg,61,Canada
2022-05-11,Winnipeg,66,Canada
2022-05-12,Winnipeg,59,Canada
2022-05-13,Winnipeg,57,Canada
2022-05-14,Winnipeg,29,Canada
2022-05-15,Winnipeg,20,Canada
2022-05-16,Winnipeg,54,Canada
2022-05-17,Winnipeg,40,Canada
2022-05-18,Winnipeg,65,Canada
2022-05-19,Winnipeg,35,Canada
2022-05-20,Winnipeg,41,Canada
2022-05-21,Winnipeg,25,Canada
2022-05-22,Winnipeg,20,Canada
2022-05-23,Winnipeg,17,Canada
2022-05-24,Winnipeg,38,Canada
2022-05-25,Winnipeg,46,Canada
2022-05-26,Winnipeg,16,Canada
2022-05-27,Winnipeg,49,Canada
2022-05-28,Winnipeg,35,Canada
2022-05-29,Winnipeg,14,Canada
2022-05-30,Winnipeg,15,Canada
2022-05-31,Winnipeg,47,Canada
2022-06-01,Winnipeg,23,Canada
2022-06-02,Winnipeg,29,Canada
2022-06-03,Winnipeg,32,Canada
2022-06-04,Winnipeg,18,Canada
2022-06-05,Winnipeg,13,Canada
2022-06-06,Winnipeg,31,Canada
2022-06-07,Winnipeg,23,Canada
2022-06-08,Winnipeg,12,Canada
2022-06-09,Winnipeg,12,Canada
2022-06-10,Winnipeg,18,Canada
2022-06-11,Winnipeg,20,Canada
2022-06-12,Winnipeg,17,Canada
2022-06-13,Winnipeg,12,Canada
2022-06-14,Winnipeg,16,Canada
2022-06-15,Winnipeg,17,Canada
2022-06-16,Winnipeg,15,Canada
2022-06-17,Winnipeg,10,Canada
2022-06-18,Winnipeg,12,Canada
2022-06-19,Winnipeg,3,Canada
2022-06-20,Winnipeg,16,Canada
2022-06-21,Winnipeg,15,Canada
2022-06-22,Winnipeg,11,Canada
2022-06-23,Winnipeg,8,Canada
2022-06-24,Winnipeg,9,Canada
2022-06-25,Winnipeg,9,Canada
2022-06-26,Winnipeg,4,Canada
2022-06-27,Winnipeg,10,Canada
2022-06-28,Winnipeg,18,Canada
2022-06-29,Winnipeg,10,Canada
2022-06-30,Winnipeg,16,Canada
2022-07-01,Winnipeg,5,Canada
2022-07-02,Winnipeg,6,Canada
2022-07-03,Winnipeg,6,Canada
2022-07-04,Winnipeg,19,Canada
2022-07-05,Winnipeg,26,Canada
2022-07-06,Winnipeg,27,Canada
2022-07-07,Winnipeg,18,Canada
2022-07-08,Winnipeg,20,Canada
2022-07-09,Winnipeg,14,Canada
2022-07-10,Winnipeg,14,Canada
2022-07-11,Winnipeg,11,Canada
2022-07-12,Winnipeg,21,Canada
2022-07-13,Winnipeg,13,Canada
2022-07-14,Winnipeg,12,Canada
2022-07-15,Winnipeg,18,Canada
2022-07-16,Winnipeg,14,Canada
2022-07-17,Winnipeg,15,Canada
2022-07-18,Winnipeg,17,Canada
2022-07-19,Winnipeg,21,Canada
2022-07-20,Winnipeg,17,Canada
2022-07-21,Winnipeg,26,Canada
2022-07-22,Winnipeg,17,Canada
2022-07-23,Winnipeg,16,Canada
2022-07-24,Winnipeg,11,Canada
2022-07-25,Winnipeg,13,Canada
2022-07-26,Winnipeg,24,Canada
2022-07-27,Winnipeg,25,Canada
2022-07-28,Winnipeg,21,Canada
2022-07-29,Winnipeg,26,Canada
2022-07-30,Winnipeg,12,Canada
2019-12-29,Winnipeg,0,Canada
2019-12-30,Winnipeg,0,Canada
2019-12-31,Winnipeg,0,Canada
2020-01-01,Winnipeg,0,Canada
2020-01-02,Winnipeg,0,Canada
2020-01-03,Winnipeg,0,Canada
2020-01-04,Winnipeg,0,Canada
2020-01-05,Winnipeg,0,Canada
2020-01-06,Winnipeg,0,Canada
2020-01-07,Winnipeg,0,Canada
2020-01-08,Winnipeg,0,Canada
2020-01-09,Winnipeg,0,Canada
2020-01-10,Winnipeg,0,Canada
2020-01-11,Winnipeg,0,Canada
2020-01-12,Winnipeg,0,Canada
2020-01-13,Winnipeg,0,Canada
2020-01-14,Winnipeg,0,Canada
2020-01-15,Winnipeg,0,Canada
2020-01-16,Winnipeg,0,Canada
2020-01-17,Winnipeg,0,Canada
2020-01-18,Winnipeg,0,Canada
2020-01-19,Winnipeg,0,Canada
2020-01-20,Winnipeg,0,Canada
2020-01-21,Winnipeg,0,Canada
2020-01-22,Winnipeg,0,Canada
2020-01-23,Winnipeg,0,Canada
2020-01-24,Winnipeg,0,Canada
2020-01-25,Winnipeg,0,Canada
2020-01-26,Winnipeg,0,Canada
2020-01-27,Winnipeg,0,Canada
2020-01-28,Winnipeg,0,Canada
2020-01-29,Winnipeg,0,Canada
2020-01-30,Winnipeg,0,Canada
2020-01-31,Winnipeg,0,Canada
2020-02-01,Winnipeg,0,Canada
2020-02-02,Winnipeg,0,Canada
2020-02-03,Winnipeg,0,Canada
2020-02-04,Winnipeg,0,Canada
2020-02-05,Winnipeg,0,Canada
2020-02-06,Winnipeg,0,Canada
2020-02-07,Winnipeg,0,Canada
2020-02-08,Winnipeg,0,Canada
2020-02-09,Winnipeg,0,Canada
2020-02-10,Winnipeg,0,Canada
2020-02-11,Winnipeg,0,Canada
2020-02-12,Winnipeg,0,Canada
2020-02-13,Winnipeg,0,Canada
2020-02-14,Winnipeg,0,Canada
2020-02-15,Winnipeg,0,Canada
2020-02-16,Winnipeg,0,Canada
2020-02-17,Winnipeg,0,Canada
2020-02-18,Winnipeg,0,Canada
2020-02-19,Winnipeg,0,Canada
2020-02-20,Winnipeg,0,Canada
2020-02-21,Winnipeg,0,Canada
2020-02-22,Winnipeg,0,Canada
2020-02-23,Winnipeg,0,Canada
2020-02-24,Winnipeg,0,Canada
2020-02-25,Winnipeg,0,Canada
2020-02-26,Winnipeg,0,Canada
2020-02-27,Winnipeg,0,Canada
2020-02-28,Winnipeg,0,Canada
2020-02-29,Winnipeg,0,Canada
2020-03-01,Winnipeg,0,Canada
2020-03-02,Winnipeg,0,Canada
2020-03-03,Winnipeg,0,Canada
2020-03-04,Winnipeg,0,Canada
2020-03-05,Winnipeg,0,Canada
2020-03-06,Winnipeg,0,Canada
2020-03-07,Winnipeg,0,Canada
2020-03-08,Winnipeg,0,Canada
2020-03-09,Winnipeg,0,Canada
2020-03-10,Winnipeg,0,Canada
2020-03-11,Winnipeg,0,Canada
2020-03-12,Winnipeg,0,Canada
2020-03-13,Winnipeg,0,Canada
2020-03-14,Winnipeg,0,Canada
2020-03-15,Winnipeg,0,Canada
2020-03-16,Winnipeg,0,Canada
2020-03-17,Winnipeg,0,Canada
2020-03-18,Winnipeg,0,Canada
2020-03-19,Winnipeg,0,Canada
2020-03-20,Winnipeg,0,Canada
2020-03-21,Winnipeg,0,Canada
2020-03-22,Winnipeg,0,Canada
2020-03-23,Winnipeg,0,Canada
2020-03-24,Winnipeg,0,Canada
2020-03-25,Winnipeg,0,Canada
2020-03-26,Winnipeg,0,Canada
2020-03-27,Winnipeg,0,Canada
2020-03-28,Winnipeg,0,Canada
2020-03-29,Winnipeg,0,Canada
2020-03-30,Winnipeg,0,Canada
2020-03-31,Winnipeg,0,Canada
2020-04-01,Winnipeg,0,Canada
2020-04-02,Winnipeg,0,Canada
2020-04-03,Winnipeg,0,Canada
2020-04-04,Winnipeg,1,Canada
2020-04-05,Winnipeg,0,Canada
2020-04-06,Winnipeg,1,Canada
2020-04-07,Winnipeg,0,Canada
2020-04-08,Winnipeg,0,Canada
2020-04-09,Winnipeg,0,Canada
2020-04-10,Winnipeg,0,Canada
2020-04-11,Winnipeg,0,Canada
2020-04-12,Winnipeg,0,Canada
2020-04-13,Winnipeg,0,Canada
2020-04-14,Winnipeg,0,Canada
2020-04-15,Winnipeg,0,Canada
2020-04-16,Winnipeg,1,Canada
2020-04-17,Winnipeg,0,Canada
2020-04-18,Winnipeg,0,Canada
2020-04-19,Winnipeg,0,Canada
2020-04-20,Winnipeg,1,Canada
2020-04-21,Winnipeg,0,Canada
2020-04-22,Winnipeg,0,Canada
2020-04-23,Winnipeg,0,Canada
2020-04-24,Winnipeg,0,Canada
2020-04-25,Winnipeg,0,Canada
2020-04-26,Winnipeg,0,Canada
2020-04-27,Winnipeg,0,Canada
2020-04-28,Winnipeg,0,Canada
2020-04-29,Winnipeg,0,Canada
2020-04-30,Winnipeg,0,Canada
2020-05-01,Winnipeg,0,Canada
2020-05-02,Winnipeg,0,Canada
2020-05-03,Winnipeg,0,Canada
2020-05-04,Winnipeg,0,Canada
2020-05-05,Winnipeg,0,Canada
2020-05-06,Winnipeg,0,Canada
2020-05-07,Winnipeg,0,Canada
2020-05-08,Winnipeg,0,Canada
2020-05-09,Winnipeg,0,Canada
2020-05-10,Winnipeg,0,Canada
2020-05-11,Winnipeg,0,Canada
2020-05-12,Winnipeg,0,Canada
2020-05-13,Winnipeg,0,Canada
2020-05-14,Winnipeg,0,Canada
2020-05-15,Winnipeg,0,Canada
2020-05-16,Winnipeg,0,Canada
2020-05-17,Winnipeg,0,Canada
2020-05-18,Winnipeg,0,Canada
2020-05-19,Winnipeg,0,Canada
2020-05-20,Winnipeg,0,Canada
2020-05-21,Winnipeg,0,Canada
2020-05-22,Winnipeg,0,Canada
2020-05-23,Winnipeg,0,Canada
2020-05-24,Winnipeg,0,Canada
2020-05-25,Winnipeg,0,Canada
2020-05-26,Winnipeg,0,Canada
2020-05-27,Winnipeg,0,Canada
2020-05-28,Winnipeg,0,Canada
2020-05-29,Winnipeg,0,Canada
2020-05-30,Winnipeg,0,Canada
2020-05-31,Winnipeg,0,Canada
2020-06-01,Winnipeg,0,Canada
2020-06-02,Winnipeg,0,Canada
2020-06-03,Winnipeg,0,Canada
2020-06-04,Winnipeg,0,Canada
2020-06-05,Winnipeg,0,Canada
2020-06-06,Winnipeg,0,Canada
2020-06-07,Winnipeg,0,Canada
2020-06-08,Winnipeg,0,Canada
2020-06-09,Winnipeg,0,Canada
2020-06-10,Winnipeg,0,Canada
2020-06-11,Winnipeg,0,Canada
2020-06-12,Winnipeg,0,Canada
2020-06-13,Winnipeg,0,Canada
2020-06-14,Winnipeg,0,Canada
2020-06-15,Winnipeg,0,Canada
2020-06-16,Winnipeg,0,Canada
2020-06-17,Winnipeg,0,Canada
2020-06-18,Winnipeg,0,Canada
2020-06-19,Winnipeg,0,Canada
2020-06-20,Winnipeg,0,Canada
2020-06-21,Winnipeg,0,Canada
2020-06-22,Winnipeg,0,Canada
2020-06-23,Winnipeg,0,Canada
2020-06-24,Winnipeg,0,Canada
2020-06-25,Winnipeg,0,Canada
2020-06-26,Winnipeg,0,Canada
2020-06-27,Winnipeg,0,Canada
2020-06-28,Winnipeg,0,Canada
2020-06-29,Winnipeg,0,Canada
2020-06-30,Winnipeg,0,Canada
2020-07-01,Winnipeg,0,Canada
2020-07-02,Winnipeg,0,Canada
2020-07-03,Winnipeg,0,Canada
2020-07-04,Winnipeg,0,Canada
2020-07-05,Winnipeg,0,Canada
2020-07-06,Winnipeg,0,Canada
2020-07-07,Winnipeg,0,Canada
2020-07-08,Winnipeg,0,Canada
2020-07-09,Winnipeg,0,Canada
2020-07-10,Winnipeg,0,Canada
2020-07-11,Winnipeg,0,Canada
2020-07-12,Winnipeg,0,Canada
2020-07-13,Winnipeg,0,Canada
2020-07-14,Winnipeg,0,Canada
2020-07-15,Winnipeg,0,Canada
2020-07-16,Winnipeg,0,Canada
2020-07-17,Winnipeg,0,Canada
2020-07-18,Winnipeg,0,Canada
2020-07-19,Winnipeg,0,Canada
2020-07-20,Winnipeg,0,Canada
2020-07-21,Winnipeg,0,Canada
2020-07-22,Winnipeg,0,Canada
2020-07-23,Winnipeg,0,Canada
2020-07-24,Winnipeg,0,Canada
2020-07-25,Winnipeg,0,Canada
2020-07-26,Winnipeg,0,Canada
2020-07-27,Winnipeg,0,Canada
2020-07-28,Winnipeg,0,Canada
2020-07-29,Winnipeg,0,Canada
2020-07-30,Winnipeg,0,Canada
2020-07-31,Winnipeg,0,Canada
2020-08-01,Winnipeg,0,Canada
2020-08-02,Winnipeg,0,Canada
2020-08-03,Winnipeg,0,Canada
2020-08-04,Winnipeg,0,Canada
2020-08-05,Winnipeg,0,Canada
2020-08-06,Winnipeg,0,Canada
2020-08-07,Winnipeg,0,Canada
2020-08-08,Winnipeg,0,Canada
2020-08-09,Winnipeg,0,Canada
2020-08-10,Winnipeg,0,Canada
2020-08-11,Winnipeg,0,Canada
2020-08-12,Winnipeg,0,Canada
2020-08-13,Winnipeg,0,Canada
2020-08-14,Winnipeg,0,Canada
2020-08-15,Winnipeg,0,Canada
2020-08-16,Winnipeg,0,Canada
2020-08-17,Winnipeg,0,Canada
2020-08-18,Winnipeg,0,Canada
2020-08-19,Winnipeg,0,Canada
2020-08-20,Winnipeg,0,Canada
2020-08-21,Winnipeg,0,Canada
2020-08-22,Winnipeg,0,Canada
2020-08-23,Winnipeg,0,Canada
2020-08-24,Winnipeg,0,Canada
2020-08-25,Winnipeg,0,Canada
2020-08-26,Winnipeg,0,Canada
2020-08-27,Winnipeg,0,Canada
2020-08-28,Winnipeg,0,Canada
2020-08-29,Winnipeg,0,Canada
2020-08-30,Winnipeg,0,Canada
2020-08-31,Winnipeg,0,Canada
2020-09-01,Winnipeg,0,Canada
2020-09-02,Winnipeg,0,Canada
2020-09-03,Winnipeg,0,Canada
2020-09-04,Winnipeg,0,Canada
2020-09-05,Winnipeg,0,Canada
2020-09-06,Winnipeg,0,Canada
2020-09-07,Winnipeg,0,Canada
2020-09-08,Winnipeg,0,Canada
2020-09-09,Winnipeg,0,Canada
2020-09-10,Winnipeg,0,Canada
2020-09-11,Winnipeg,0,Canada
2020-09-12,Winnipeg,0,Canada
2020-09-13,Winnipeg,0,Canada
2020-09-14,Winnipeg,0,Canada
2020-09-15,Winnipeg,0,Canada
2020-09-16,Winnipeg,0,Canada
2020-09-17,Winnipeg,0,Canada
2020-09-18,Winnipeg,0,Canada
2020-09-19,Winnipeg,0,Canada
2020-09-20,Winnipeg,0,Canada
2020-09-21,Winnipeg,0,Canada
2020-09-22,Winnipeg,0,Canada
2020-09-23,Winnipeg,0,Canada
2020-09-24,Winnipeg,0,Canada
2020-09-25,Winnipeg,0,Canada
2020-09-26,Winnipeg,0,Canada
2020-09-27,Winnipeg,0,Canada
2020-09-28,Winnipeg,0,Canada
2020-09-29,Winnipeg,0,Canada
2020-09-30,Winnipeg,0,Canada
2020-10-01,Winnipeg,0,Canada
2020-10-02,Winnipeg,0,Canada
2020-10-03,Winnipeg,0,Canada
2020-10-04,Winnipeg,0,Canada
2020-10-05,Winnipeg,0,Canada
2020-10-06,Winnipeg,0,Canada
2020-10-07,Winnipeg,0,Canada
2020-10-08,Winnipeg,0,Canada
2020-10-09,Winnipeg,0,Canada
2020-10-10,Winnipeg,0,Canada
2020-10-11,Winnipeg,0,Canada
2020-10-12,Winnipeg,0,Canada
2020-10-13,Winnipeg,0,Canada
2020-10-14,Winnipeg,1,Canada
2020-10-15,Winnipeg,0,Canada
2020-10-16,Winnipeg,0,Canada
2020-10-17,Winnipeg,0,Canada
2020-10-18,Winnipeg,1,Canada
2020-10-19,Winnipeg,0,Canada
2020-10-20,Winnipeg,0,Canada
2020-10-21,Winnipeg,0,Canada
2020-10-22,Winnipeg,0,Canada
2020-10-23,Winnipeg,0,Canada
2020-10-24,Winnipeg,0,Canada
2020-10-25,Winnipeg,0,Canada
2020-10-26,Winnipeg,0,Canada
2020-10-27,Winnipeg,0,Canada
2020-10-28,Winnipeg,0,Canada
2020-10-29,Winnipeg,0,Canada
2020-10-30,Winnipeg,0,Canada
2020-10-31,Winnipeg,0,Canada
2020-11-01,Winnipeg,0,Canada
2020-11-02,Winnipeg,0,Canada
2020-11-03,Winnipeg,0,Canada
2020-11-04,Winnipeg,1,Canada
2020-11-05,Winnipeg,0,Canada
2020-11-06,Winnipeg,0,Canada
2020-11-07,Winnipeg,0,Canada
2020-11-08,Winnipeg,2,Canada
2020-11-09,Winnipeg,0,Canada
2020-11-10,Winnipeg,0,Canada
2020-11-11,Winnipeg,1,Canada
2020-11-12,Winnipeg,0,Canada
2020-11-13,Winnipeg,3,Canada
2020-11-14,Winnipeg,1,Canada
2020-11-15,Winnipeg,1,Canada
2020-11-16,Winnipeg,0,Canada
2020-11-17,Winnipeg,0,Canada
2020-11-18,Winnipeg,0,Canada
2020-11-19,Winnipeg,1,Canada
2020-11-20,Winnipeg,0,Canada
2020-11-21,Winnipeg,0,Canada
2020-11-22,Winnipeg,0,Canada
2020-11-23,Winnipeg,2,Canada
2020-11-24,Winnipeg,0,Canada
2020-11-25,Winnipeg,1,Canada
2020-11-26,Winnipeg,0,Canada
2020-11-27,Winnipeg,0,Canada
2020-11-28,Winnipeg,0,Canada
2020-11-29,Winnipeg,0,Canada
2020-11-30,Winnipeg,0,Canada
2020-12-01,Winnipeg,1,Canada
2020-12-02,Winnipeg,0,Canada
2020-12-03,Winnipeg,3,Canada
2020-12-04,Winnipeg,0,Canada
2020-12-05,Winnipeg,3,Canada
2020-12-06,Winnipeg,0,Canada
2020-12-07,Winnipeg,0,Canada
2020-12-08,Winnipeg,0,Canada
2020-12-09,Winnipeg,1,Canada
2020-12-10,Winnipeg,0,Canada
2020-12-11,Winnipeg,1,Canada
2020-12-12,Winnipeg,0,Canada
2020-12-13,Winnipeg,0,Canada
2020-12-14,Winnipeg,0,Canada
2020-12-15,Winnipeg,2,Canada
2020-12-16,Winnipeg,1,Canada
2020-12-17,Winnipeg,0,Canada
2020-12-18,Winnipeg,1,Canada
2020-12-19,Winnipeg,1,Canada
2020-12-20,Winnipeg,0,Canada
2020-12-21,Winnipeg,1,Canada
2020-12-22,Winnipeg,1,Canada
2020-12-23,Winnipeg,2,Canada
2020-12-24,Winnipeg,0,Canada
2020-12-25,Winnipeg,0,Canada
2020-12-26,Winnipeg,1,Canada
2020-12-27,Winnipeg,0,Canada
2020-12-28,Winnipeg,2,Canada
2020-12-29,Winnipeg,0,Canada
2020-12-30,Winnipeg,0,Canada
2020-12-31,Winnipeg,0,Canada
2021-01-01,Winnipeg,0,Canada
2021-01-02,Winnipeg,0,Canada
2021-01-03,Winnipeg,0,Canada
2021-01-04,Winnipeg,1,Canada
2021-01-05,Winnipeg,0,Canada
2021-01-06,Winnipeg,2,Canada
2021-01-07,Winnipeg,0,Canada
2021-01-08,Winnipeg,0,Canada
2021-01-09,Winnipeg,0,Canada
2021-01-10,Winnipeg,0,Canada
2021-01-11,Winnipeg,0,Canada
2021-01-12,Winnipeg,1,Canada
2021-01-13,Winnipeg,0,Canada
2021-01-14,Winnipeg,1,Canada
2021-01-15,Winnipeg,1,Canada
2021-01-16,Winnipeg,2,Canada
2021-01-17,Winnipeg,1,Canada
2021-01-18,Winnipeg,0,Canada
2021-01-19,Winnipeg,1,Canada
2021-01-20,Winnipeg,2,Canada
2021-01-21,Winnipeg,0,Canada
2021-01-22,Winnipeg,0,Canada
2021-01-23,Winnipeg,1,Canada
2021-01-24,Winnipeg,0,Canada
2021-01-25,Winnipeg,0,Canada
2021-01-26,Winnipeg,0,Canada
2021-01-27,Winnipeg,0,Canada
2021-01-28,Winnipeg,0,Canada
2021-01-29,Winnipeg,0,Canada
2021-01-30,Winnipeg,1,Canada
2021-01-31,Winnipeg,0,Canada
2021-02-01,Winnipeg,1,Canada
2021-02-02,Winnipeg,0,Canada
2021-02-03,Winnipeg,0,Canada
2021-02-04,Winnipeg,0,Canada
2021-02-05,Winnipeg,0,Canada
2021-02-06,Winnipeg,2,Canada
2021-02-07,Winnipeg,0,Canada
2021-02-08,Winnipeg,0,Canada
2021-02-09,Winnipeg,0,Canada
2021-02-10,Winnipeg,0,Canada
2021-02-11,Winnipeg,1,Canada
2021-02-12,Winnipeg,1,Canada
2021-02-13,Winnipeg,0,Canada
2021-02-14,Winnipeg,0,Canada
2021-02-15,Winnipeg,0,Canada
2021-02-16,Winnipeg,1,Canada
2021-02-17,Winnipeg,0,Canada
2021-02-18,Winnipeg,0,Canada
2021-02-19,Winnipeg,1,Canada
2021-02-20,Winnipeg,0,Canada
2021-02-21,Winnipeg,1,Canada
2021-02-22,Winnipeg,0,Canada
2021-02-23,Winnipeg,0,Canada
2021-02-24,Winnipeg,0,Canada
2021-02-25,Winnipeg,0,Canada
2021-02-26,Winnipeg,0,Canada
2021-02-27,Winnipeg,0,Canada
2021-02-28,Winnipeg,0,Canada
2021-03-01,Winnipeg,0,Canada
2021-03-02,Winnipeg,0,Canada
2021-03-03,Winnipeg,0,Canada
2021-03-04,Winnipeg,0,Canada
2021-03-05,Winnipeg,0,Canada
2021-03-06,Winnipeg,0,Canada
2021-03-07,Winnipeg,0,Canada
2021-03-08,Winnipeg,0,Canada
2021-03-09,Winnipeg,0,Canada
2021-03-10,Winnipeg,0,Canada
2021-03-11,Winnipeg,0,Canada
2021-03-12,Winnipeg,2,Canada
2021-03-13,Winnipeg,0,Canada
2021-03-14,Winnipeg,0,Canada
2021-03-15,Winnipeg,1,Canada
2021-03-16,Winnipeg,1,Canada
2021-03-17,Winnipeg,0,Canada
2021-03-18,Winnipeg,1,Canada
2021-03-19,Winnipeg,0,Canada
2021-03-20,Winnipeg,0,Canada
2021-03-21,Winnipeg,0,Canada
2021-03-22,Winnipeg,1,Canada
