city,date,cases,country
Oslo,2020-09-20,14,Norway
Oslo,2020-09-21,32,Norway
Oslo,2020-09-22,42,Norway
Oslo,2020-09-23,56,Norway
Oslo,2020-09-24,48,Norway
Oslo,2020-09-25,49,Norway
Oslo,2020-09-26,39,Norway
Oslo,2020-09-27,31,Norway
Oslo,2020-09-28,35,Norway
Oslo,2020-09-29,51,Norway
Oslo,2020-09-30,46,Norway
Oslo,2020-10-01,45,Norway
Oslo,2020-10-02,37,Norway
Oslo,2020-10-03,34,Norway
Oslo,2020-10-04,35,Norway
Oslo,2020-10-05,70,Norway
Oslo,2020-10-06,58,Norway
Oslo,2020-10-07,92,Norway
Oslo,2020-10-08,68,Norway
Oslo,2020-10-09,62,Norway
Oslo,2020-10-10,29,Norway
Oslo,2020-10-11,20,Norway
Oslo,2020-10-12,41,Norway
Oslo,2020-10-13,38,Norway
Oslo,2020-10-14,32,Norway
Oslo,2020-10-15,41,Norway
Oslo,2020-10-16,40,Norway
Oslo,2020-10-17,34,Norway
Oslo,2020-10-18,32,Norway
Oslo,2020-10-19,53,Norway
Oslo,2020-10-20,46,Norway
Oslo,2020-10-21,56,Norway
Oslo,2020-10-22,84,Norway
Oslo,2020-10-23,84,Norway
Oslo,2020-10-24,56,Norway
Oslo,2020-10-25,45,Norway
Oslo,2020-10-26,110,Norway
Oslo,2020-10-27,79,Norway
Oslo,2020-10-28,99,Norway
Oslo,2020-10-29,135,Norway
Oslo,2020-10-30,149,Norway
Oslo,2020-10-31,74,Norway
Oslo,2020-11-01,92,Norway
Oslo,2020-11-02,109,Norway
Oslo,2020-11-03,163,Norway
Oslo,2020-11-04,152,Norway
Oslo,2020-11-05,145,Norway
Oslo,2020-11-06,143,Norway
Oslo,2020-11-07,88,Norway
Oslo,2020-11-08,125,Norway
Oslo,2020-11-09,197,Norway
Oslo,2020-11-10,94,Norway
Oslo,2020-11-11,172,Norway
Oslo,2020-11-12,185,Norway
Oslo,2020-11-13,215,Norway
Oslo,2020-11-14,180,Norway
Oslo,2020-11-15,106,Norway
Oslo,2020-11-16,186,Norway
Oslo,2020-11-17,215,Norway
Oslo,2020-11-18,185,Norway
Oslo,2020-11-19,228,Norway
Oslo,2020-11-20,146,Norway
Oslo,2020-11-21,106,Norway
Oslo,2020-11-22,143,Norway
Oslo,2020-11-23,164,Norway
Oslo,2020-11-24,170,Norway
Oslo,2020-11-25,169,Norway
Oslo,2020-11-26,161,Norway
Oslo,2020-11-27,136,Norway
Oslo,2020-11-28,105,Norway
Oslo,2020-11-29,80,Norway
Oslo,2020-11-30,93,Norway
Oslo,2020-12-01,124,Norway
Oslo,2020-12-02,99,Norway
Oslo,2020-12-03,109,Norway
Oslo,2020-12-04,119,Norway
Oslo,2020-12-05,55,Norway
Oslo,2020-12-06,72,Norway
Oslo,2020-12-07,117,Norway
Oslo,2020-12-08,113,Norway
Oslo,2020-12-09,86,Norway
Oslo,2020-12-10,146,Norway
Oslo,2020-12-11,100,Norway
Oslo,2020-12-12,80,Norway
Oslo,2020-12-13,39,Norway
Oslo,2020-12-14,52,Norway
Oslo,2020-12-15,111,Norway
Oslo,2020-12-16,107,Norway
Oslo,2020-12-17,121,Norway
Oslo,2020-12-18,110,Norway
Oslo,2020-12-19,48,Norway
Oslo,2020-12-20,82,Norway
Oslo,2020-12-21,98,Norway
Oslo,2020-12-22,124,Norway
Oslo,2020-12-23,91,Norway
Oslo,2020-12-24,84,Norway
Oslo,2020-12-25,62,Norway
Oslo,2020-12-26,111,Norway
Oslo,2020-12-27,46,Norway
Oslo,2020-12-28,129,Norway
Oslo,2020-12-29,134,Norway
Oslo,2020-12-30,139,Norway
Oslo,2020-12-31,73,Norway
Oslo,2021-01-01,88,Norway
Oslo,2021-01-02,24,Norway
Oslo,2021-01-03,33,Norway
Oslo,2021-01-04,285,Norway
Oslo,2021-01-05,197,Norway
Oslo,2021-01-06,196,Norway
Oslo,2021-01-07,184,Norway
Oslo,2021-01-08,161,Norway
Oslo,2021-01-09,51,Norway
Oslo,2021-01-10,132,Norway
Oslo,2021-01-11,85,Norway
Oslo,2021-01-12,200,Norway
Oslo,2021-01-13,177,Norway
Oslo,2021-01-14,111,Norway
Oslo,2021-01-15,131,Norway
Oslo,2021-01-16,68,Norway
Oslo,2021-01-17,38,Norway
Oslo,2021-01-18,108,Norway
Oslo,2021-01-19,113,Norway
Oslo,2021-01-20,118,Norway
Oslo,2021-01-21,111,Norway
Oslo,2021-01-22,85,Norway
Oslo,2021-01-23,63,Norway
Oslo,2021-01-24,83,Norway
Oslo,2021-01-25,75,Norway
Oslo,2021-01-26,86,Norway
Oslo,2021-01-27,113,Norway
Oslo,2021-01-28,86,Norway
Oslo,2021-01-29,81,Norway
Oslo,2021-01-30,51,Norway
Oslo,2021-01-31,49,Norway
Oslo,2021-02-01,98,Norway
Oslo,2021-02-02,68,Norway
Oslo,2021-02-03,65,Norway
Oslo,2021-02-04,69,Norway
Oslo,2021-02-05,57,Norway
Oslo,2021-02-06,39,Norway
Oslo,2021-02-07,20,Norway
Oslo,2021-02-08,88,Norway
Oslo,2021-02-09,35,Norway
Oslo,2021-02-10,38,Norway
Oslo,2021-02-11,40,Norway
Oslo,2021-02-12,190,Norway
Oslo,2021-02-13,28,Norway
Oslo,2021-02-14,30,Norway
Oslo,2021-02-15,132,Norway
Oslo,2021-02-16,101,Norway
Oslo,2021-02-17,142,Norway
Oslo,2021-02-18,104,Norway
Oslo,2021-02-19,103,Norway
Oslo,2021-02-20,77,Norway
Oslo,2021-02-21,92,Norway
Oslo,2021-02-22,95,Norway
Oslo,2021-02-23,133,Norway
Oslo,2021-02-24,125,Norway
Oslo,2021-02-25,223,Norway
Oslo,2021-02-26,216,Norway
Oslo,2021-02-27,124,Norway
Oslo,2021-02-28,68,Norway
Oslo,2021-03-01,214,Norway
Oslo,2021-03-02,111,Norway
Oslo,2021-03-03,294,Norway
Oslo,2021-03-04,189,Norway
Oslo,2021-03-05,251,Norway
Oslo,2021-03-06,104,Norway
Oslo,2021-03-07,114,Norway
Oslo,2021-03-08,368,Norway
Oslo,2021-03-09,238,Norway
Oslo,2021-03-10,199,Norway
Oslo,2021-03-11,355,Norway
Oslo,2021-03-12,277,Norway
Oslo,2021-03-13,293,Norway
Oslo,2021-03-14,209,Norway
Oslo,2021-03-15,325,Norway
Oslo,2021-03-16,465,Norway
Oslo,2021-03-17,403,Norway
Oslo,2021-03-18,356,Norway
Oslo,2021-03-19,329,Norway
Oslo,2021-03-20,294,Norway
Oslo,2021-03-21,141,Norway
Oslo,2021-03-22,403,Norway
Oslo,2021-03-23,408,Norway
Oslo,2021-03-24,284,Norway
Oslo,2021-03-25,235,Norway
Oslo,2021-03-26,411,Norway
Oslo,2021-03-27,35,Norway
Oslo,2021-03-28,195,Norway
Oslo,2021-03-29,420,Norway
Oslo,2021-03-30,389,Norway
Oslo,2021-03-31,308,Norway
Oslo,2021-04-01,177,Norway
Oslo,2021-04-02,231,Norway
Oslo,2021-04-03,204,Norway
Oslo,2021-04-04,186,Norway
Oslo,2021-04-05,198,Norway
Oslo,2021-04-06,306,Norway
Oslo,2021-04-07,325,Norway
Oslo,2021-04-08,252,Norway
Oslo,2021-04-09,206,Norway
Oslo,2021-04-10,129,Norway
Oslo,2021-04-11,105,Norway
Oslo,2021-04-12,189,Norway
Oslo,2021-04-13,243,Norway
Oslo,2021-04-14,143,Norway
Oslo,2021-04-15,190,Norway
Oslo,2021-04-16,130,Norway
Oslo,2021-04-17,146,Norway
Oslo,2021-04-18,102,Norway
Oslo,2021-04-19,157,Norway
Oslo,2021-04-20,164,Norway
Oslo,2021-04-21,143,Norway
Oslo,2021-04-22,119,Norway
Oslo,2021-04-23,134,Norway
Oslo,2021-04-24,100,Norway
Oslo,2021-04-25,55,Norway
Oslo,2021-04-26,149,Norway
Oslo,2021-04-27,144,Norway
Oslo,2021-04-28,135,Norway
Oslo,2021-04-29,106,Norway
Oslo,2021-04-30,122,Norway
Oslo,2021-05-01,70,Norway
Oslo,2021-05-02,64,Norway
Oslo,2021-05-03,171,Norway
Oslo,2021-05-04,112,Norway
Oslo,2021-05-05,106,Norway
Oslo,2021-05-06,133,Norway
Oslo,2021-05-07,66,Norway
Oslo,2021-05-08,73,Norway
Oslo,2021-05-09,57,Norway
Oslo,2021-05-10,140,Norway
Oslo,2021-05-11,84,Norway
Oslo,2021-05-12,98,Norway
Oslo,2021-05-13,62,Norway
Oslo,2021-05-14,87,Norway
Oslo,2021-05-15,55,Norway
Oslo,2021-05-16,65,Norway
Oslo,2021-05-17,34,Norway
Oslo,2021-05-18,74,Norway
Oslo,2021-05-19,77,Norway
Oslo,2021-05-20,101,Norway
Oslo,2021-05-21,71,Norway
Oslo,2021-05-22,65,Norway
Oslo,2021-05-23,43,Norway
Oslo,2021-05-24,40,Norway
Oslo,2021-05-25,59,Norway
Oslo,2021-05-26,62,Norway
Oslo,2021-05-27,51,Norway
Oslo,2021-05-28,54,Norway
Oslo,2021-05-29,35,Norway
Oslo,2021-05-30,25,Norway
Oslo,2021-05-31,38,Norway
Oslo,2021-06-01,146,Norway
Oslo,2021-06-02,130,Norway
Oslo,2021-06-03,95,Norway
Oslo,2021-06-04,89,Norway
Oslo,2021-06-05,47,Norway
Oslo,2021-06-06,53,Norway
Oslo,2021-06-07,68,Norway
Oslo,2021-06-08,64,Norway
Oslo,2021-06-09,62,Norway
Oslo,2021-06-10,51,Norway
Oslo,2021-06-11,19,Norway
Oslo,2021-06-12,20,Norway
Oslo,2021-06-13,13,Norway
Oslo,2021-06-14,29,Norway
Oslo,2021-06-15,41,Norway
Oslo,2021-06-16,38,Norway
Oslo,2021-06-17,38,Norway
Oslo,2021-06-18,43,Norway
Oslo,2021-06-19,31,Norway
Oslo,2021-06-20,30,Norway
Oslo,2021-06-21,45,Norway
Oslo,2021-06-22,45,Norway
Oslo,2021-06-23,32,Norway
Oslo,2021-06-24,22,Norway
Oslo,2021-06-25,21,Norway
Oslo,2021-06-26,13,Norway
Oslo,2021-06-27,11,Norway
Oslo,2021-06-28,25,Norway
Oslo,2021-06-29,31,Norway
Oslo,2021-06-30,25,Norway
Oslo,2021-07-01,23,Norway
Oslo,2021-07-02,21,Norway
Oslo,2021-07-03,10,Norway
Oslo,2021-07-04,15,Norway
Oslo,2021-07-05,18,Norway
Oslo,2021-07-06,39,Norway
Oslo,2021-07-07,39,Norway
Oslo,2021-07-08,45,Norway
Oslo,2021-07-09,29,Norway
Oslo,2021-07-10,24,Norway
Oslo,2021-07-11,17,Norway
Oslo,2021-07-12,30,Norway
Oslo,2021-07-13,31,Norway
Oslo,2021-07-14,34,Norway
Oslo,2021-07-15,27,Norway
Oslo,2021-07-16,52,Norway
Oslo,2021-07-17,20,Norway
Oslo,2021-07-18,23,Norway
Oslo,2021-07-19,29,Norway
Oslo,2021-07-20,43,Norway
Oslo,2021-07-21,23,Norway
Oslo,2021-07-22,30,Norway
Oslo,2021-07-23,38,Norway
Oslo,2021-07-24,14,Norway
Oslo,2021-07-25,27,Norway
Oslo,2021-07-26,41,Norway
Oslo,2021-07-27,36,Norway
Oslo,2021-07-28,45,Norway
Oslo,2021-07-29,44,Norway
Oslo,2021-07-30,48,Norway
Oslo,2021-07-31,52,Norway
Oslo,2021-08-01,48,Norway
Oslo,2021-08-02,70,Norway
Oslo,2021-08-03,93,Norway
Oslo,2021-08-04,71,Norway
Oslo,2021-08-05,91,Norway
Oslo,2021-08-06,78,Norway
Oslo,2021-08-07,47,Norway
Oslo,2021-08-08,72,Norway
Oslo,2021-08-09,95,Norway
Oslo,2021-08-10,122,Norway
Oslo,2021-08-11,121,Norway
Oslo,2021-08-12,148,Norway
Oslo,2021-08-13,104,Norway
Oslo,2021-08-14,88,Norway
Oslo,2021-08-15,53,Norway
Oslo,2021-08-16,113,Norway
Oslo,2021-08-17,166,Norway
Oslo,2021-08-18,140,Norway
Oslo,2021-08-19,151,Norway
Oslo,2021-08-20,182,Norway
Oslo,2021-08-21,130,Norway
Oslo,2021-08-22,111,Norway
Oslo,2021-08-23,251,Norway
Oslo,2021-08-24,296,Norway
Oslo,2021-08-25,362,Norway
Oslo,2021-08-26,318,Norway
Oslo,2021-08-27,383,Norway
Oslo,2021-08-28,324,Norway
Oslo,2021-08-29,276,Norway
Oslo,2021-08-30,367,Norway
Oslo,2021-08-31,659,Norway
Oslo,2021-09-01,561,Norway
Oslo,2021-09-02,438,Norway
Oslo,2021-09-03,510,Norway
Oslo,2021-09-04,338,Norway
Oslo,2021-09-05,309,Norway
Oslo,2021-09-06,437,Norway
Oslo,2021-09-07,524,Norway
Oslo,2021-09-08,483,Norway
Oslo,2021-09-09,490,Norway
Oslo,2021-09-10,410,Norway
Oslo,2021-09-11,272,Norway
Oslo,2021-09-12,199,Norway
Oslo,2021-09-13,402,Norway
Oslo,2021-09-14,335,Norway
Oslo,2021-09-15,304,Norway
Oslo,2021-09-16,288,Norway
Oslo,2021-09-17,209,Norway
Oslo,2021-09-18,165,Norway
Oslo,2021-09-19,169,Norway
Oslo,2021-09-20,189,Norway
Oslo,2021-09-21,290,Norway
Oslo,2021-09-22,252,Norway
Oslo,2021-09-23,188,Norway
Oslo,2021-09-24,209,Norway
Oslo,2021-09-25,173,Norway
Oslo,2021-09-26,118,Norway
Oslo,2021-09-27,251,Norway
Oslo,2021-09-28,244,Norway
Oslo,2021-09-29,162,Norway
Oslo,2021-09-30,206,Norway
Oslo,2021-10-01,147,Norway
Oslo,2021-10-02,100,Norway
Oslo,2021-10-03,117,Norway
Oslo,2021-10-04,145,Norway
Oslo,2021-10-05,151,Norway
Oslo,2021-10-06,149,Norway
Oslo,2021-10-07,143,Norway
Oslo,2021-10-08,142,Norway
Oslo,2021-10-09,68,Norway
Oslo,2021-10-10,77,Norway
Oslo,2021-10-11,177,Norway
Oslo,2021-10-12,148,Norway
Oslo,2021-10-13,104,Norway
Oslo,2021-10-14,86,Norway
Oslo,2021-10-15,93,Norway
Oslo,2021-10-16,53,Norway
Oslo,2021-10-17,54,Norway
Oslo,2021-10-18,116,Norway
Oslo,2021-10-19,129,Norway
Oslo,2021-10-20,151,Norway
Oslo,2021-10-21,170,Norway
Oslo,2021-10-22,147,Norway
Oslo,2021-10-23,111,Norway
Oslo,2021-10-24,121,Norway
Oslo,2021-10-25,285,Norway
Oslo,2021-10-26,218,Norway
Oslo,2021-10-27,262,Norway
Oslo,2021-10-28,203,Norway
Oslo,2021-10-29,195,Norway
Oslo,2021-10-30,162,Norway
Oslo,2021-10-31,140,Norway
Oslo,2021-11-01,282,Norway
Oslo,2021-11-02,298,Norway
Oslo,2021-11-03,352,Norway
Oslo,2021-11-04,221,Norway
Oslo,2021-11-05,282,Norway
Oslo,2021-11-06,170,Norway
Oslo,2021-11-07,216,Norway
Oslo,2021-11-08,291,Norway
Oslo,2021-11-09,383,Norway
Oslo,2021-11-10,328,Norway
Oslo,2021-11-11,405,Norway
Oslo,2021-11-12,332,Norway
Oslo,2021-11-13,239,Norway
Oslo,2021-11-14,302,Norway
Oslo,2021-11-15,374,Norway
Oslo,2021-11-16,429,Norway
Oslo,2021-11-17,467,Norway
Oslo,2021-11-18,537,Norway
Oslo,2021-11-19,482,Norway
Oslo,2021-11-20,231,Norway
Oslo,2021-11-21,330,Norway
Oslo,2021-11-22,615,Norway
Oslo,2021-11-23,256,Norway
Oslo,2021-11-24,966,Norway
Oslo,2021-11-25,662,Norway
Oslo,2021-11-26,625,Norway
Oslo,2021-11-27,339,Norway
Oslo,2021-11-28,454,Norway
Oslo,2021-11-29,822,Norway
Oslo,2021-11-30,711,Norway
Oslo,2021-12-01,1039,Norway
Oslo,2021-12-02,731,Norway
Oslo,2021-12-03,965,Norway
Oslo,2021-12-04,906,Norway
Oslo,2021-12-05,682,Norway
Oslo,2021-12-06,843,Norway
Oslo,2021-12-07,1103,Norway
Oslo,2021-12-08,1134,Norway
Oslo,2021-12-09,1191,Norway
Oslo,2021-12-10,978,Norway
Oslo,2021-12-11,842,Norway
Oslo,2021-12-12,966,Norway
Oslo,2021-12-13,1185,Norway
Oslo,2021-12-14,1099,Norway
Oslo,2021-12-15,1138,Norway
Oslo,2021-12-16,809,Norway
Oslo,2021-12-17,1136,Norway
Oslo,2021-12-18,614,Norway
Oslo,2021-12-19,569,Norway
Oslo,2021-12-20,1070,Norway
Oslo,2021-12-21,1060,Norway
Oslo,2021-12-22,944,Norway
Oslo,2021-12-23,1151,Norway
Oslo,2021-12-24,462,Norway
Oslo,2021-12-25,667,Norway
Oslo,2021-12-26,647,Norway
Oslo,2021-12-27,881,Norway
Oslo,2021-12-28,1044,Norway
Oslo,2021-12-29,1053,Norway
Oslo,2021-12-30,909,Norway
Oslo,2021-12-31,577,Norway
Oslo,2022-01-01,394,Norway
Oslo,2022-01-02,430,Norway
Oslo,2022-01-03,95,Norway
Oslo,2022-01-04,16,Norway
Oslo,2022-01-05,3,Norway
Oslo,2022-01-06,0,Norway
Oslo,2022-01-07,3,Norway
Oslo,2022-01-08,0,Norway
Oslo,2022-01-09,11717,Norway
Oslo,2022-01-10,1970,Norway
Oslo,2022-01-11,1613,Norway
Oslo,2022-01-12,2909,Norway
Oslo,2022-01-13,2196,Norway
Oslo,2022-01-14,3119,Norway
Oslo,2022-01-15,2058,Norway
Oslo,2022-01-16,1783,Norway
Oslo,2022-01-17,1737,Norway
Oslo,2022-01-18,2092,Norway
Oslo,2022-01-19,2277,Norway
Oslo,2022-01-20,2864,Norway
Oslo,2022-01-21,7889,Norway
Oslo,2022-01-22,2788,Norway
Oslo,2022-01-23,2181,Norway
Oslo,2022-01-24,4104,Norway
Oslo,2022-01-25,4580,Norway
Oslo,2022-01-26,4621,Norway
Oslo,2022-01-27,5678,Norway
Oslo,2022-01-28,3679,Norway
Oslo,2022-01-29,1882,Norway
Oslo,2022-01-30,3227,Norway
Oslo,2022-01-31,2989,Norway
Oslo,2022-02-01,3167,Norway
Oslo,2022-02-02,3323,Norway
Oslo,2022-02-03,3219,Norway
Oslo,2022-02-04,2033,Norway
Oslo,2022-02-05,1538,Norway
Oslo,2022-02-06,1556,Norway
Oslo,2022-02-07,3207,Norway
Oslo,2022-02-08,2964,Norway
Oslo,2022-02-09,2887,Norway
Oslo,2022-02-10,2335,Norway
Oslo,2022-02-11,2527,Norway
Oslo,2022-02-12,1006,Norway
Oslo,2022-02-13,1476,Norway
Oslo,2022-02-14,1867,Norway
Oslo,2022-02-15,1649,Norway
Oslo,2022-02-16,2099,Norway
Oslo,2022-02-17,1949,Norway
Oslo,2022-02-18,1538,Norway
Oslo,2022-02-19,1135,Norway
Oslo,2022-02-20,901,Norway
Oslo,2022-02-21,2239,Norway
Oslo,2022-02-22,1189,Norway
Oslo,2022-02-23,941,Norway
Oslo,2022-02-24,811,Norway
Oslo,2022-02-25,772,Norway
Oslo,2022-02-26,283,Norway
Oslo,2022-02-27,425,Norway
Oslo,2022-02-28,758,Norway
Oslo,2022-03-01,1343,Norway
Oslo,2022-03-02,7139,Norway
Oslo,2022-03-03,1247,Norway
Oslo,2022-03-04,1034,Norway
Oslo,2022-03-05,459,Norway
Oslo,2022-03-06,595,Norway
Oslo,2022-03-07,1135,Norway
Oslo,2022-03-08,986,Norway
Oslo,2022-03-09,939,Norway
Oslo,2022-03-10,1144,Norway
Oslo,2022-03-11,774,Norway
Oslo,2022-03-12,354,Norway
Oslo,2022-03-13,359,Norway
Oslo,2022-03-14,867,Norway
Oslo,2022-03-15,772,Norway
Oslo,2022-03-16,749,Norway
Oslo,2022-03-17,495,Norway
Oslo,2022-03-18,600,Norway
Oslo,2022-03-19,232,Norway
Oslo,2022-03-20,179,Norway
Oslo,2022-03-21,534,Norway
Oslo,2022-03-22,564,Norway
Oslo,2022-03-23,522,Norway
Oslo,2022-03-24,435,Norway
Oslo,2022-03-25,303,Norway
Oslo,2022-03-26,211,Norway
Oslo,2022-03-27,148,Norway
Oslo,2022-03-28,305,Norway
Oslo,2022-03-29,435,Norway
Oslo,2022-03-30,283,Norway
Oslo,2022-03-31,310,Norway
Oslo,2022-04-01,241,Norway
Oslo,2022-04-02,132,Norway
Oslo,2022-04-03,92,Norway
Oslo,2022-04-04,233,Norway
Oslo,2022-04-05,192,Norway
Oslo,2022-04-06,215,Norway
Oslo,2022-04-07,167,Norway
Oslo,2022-04-08,163,Norway
Oslo,2022-04-09,88,Norway
Oslo,2022-04-10,73,Norway
Oslo,2022-04-11,103,Norway
Oslo,2022-04-12,121,Norway
Oslo,2022-04-13,100,Norway
Oslo,2022-04-14,84,Norway
Oslo,2022-04-15,55,Norway
Oslo,2022-04-16,60,Norway
Oslo,2022-04-17,45,Norway
Oslo,2022-04-18,59,Norway
Oslo,2022-04-19,109,Norway
Oslo,2022-04-20,130,Norway
Oslo,2022-04-21,154,Norway
Oslo,2022-04-22,98,Norway
Oslo,2022-04-23,57,Norway
Oslo,2022-04-24,45,Norway
Oslo,2022-04-25,96,Norway
Oslo,2022-04-26,85,Norway
Oslo,2022-04-27,55,Norway
Oslo,2022-04-28,51,Norway
Oslo,2022-04-29,52,Norway
Oslo,2022-04-30,31,Norway
Oslo,2022-05-01,40,Norway
Oslo,2022-05-02,55,Norway
Oslo,2022-05-03,51,Norway
Oslo,2022-05-04,76,Norway
Oslo,2022-05-05,65,Norway
Oslo,2022-05-06,70,Norway
Oslo,2022-05-07,31,Norway
