date,cases,city,country
2022-06-01,63,Basel-Stadt,Switzerland
2022-06-02,74,Basel-Stadt,Switzerland
2022-06-03,48,Basel-Stadt,Switzerland
2022-06-04,45,Basel-Stadt,Switzerland
2022-06-05,33,Basel-Stadt,Switzerland
2022-06-06,50,Basel-Stadt,Switzerland
2022-06-07,114,Basel-Stadt,Switzerland
2022-06-08,100,Basel-Stadt,Switzerland
2022-06-09,91,Basel-Stadt,Switzerland
2022-06-10,81,Basel-Stadt,Switzerland
2022-06-11,62,Basel-Stadt,Switzerland
2022-06-12,50,Basel-Stadt,Switzerland
2022-06-13,129,Basel-Stadt,Switzerland
2022-06-14,109,Basel-Stadt,Switzerland
2022-06-15,114,Basel-Stadt,Switzerland
2022-06-16,123,Basel-Stadt,Switzerland
2022-06-17,85,Basel-Stadt,Switzerland
2022-06-18,76,Basel-Stadt,Switzerland
2022-06-19,61,Basel-Stadt,Switzerland
2022-06-20,187,Basel-Stadt,Switzerland
2022-06-21,160,Basel-Stadt,Switzerland
2022-06-22,167,Basel-Stadt,Switzerland
2022-06-23,185,Basel-Stadt,Switzerland
2022-06-24,144,Basel-Stadt,Switzerland
2022-06-25,114,Basel-Stadt,Switzerland
2022-06-26,65,Basel-Stadt,Switzerland
2022-06-27,252,Basel-Stadt,Switzerland
2022-06-28,240,Basel-Stadt,Switzerland
2022-06-29,227,Basel-Stadt,Switzerland
2022-06-30,236,Basel-Stadt,Switzerland
2022-07-01,194,Basel-Stadt,Switzerland
2022-07-02,154,Basel-Stadt,Switzerland
2022-07-03,87,Basel-Stadt,Switzerland
2022-07-04,300,Basel-Stadt,Switzerland
2022-07-05,312,Basel-Stadt,Switzerland
2022-07-06,261,Basel-Stadt,Switzerland
2022-07-07,247,Basel-Stadt,Switzerland
2022-07-08,228,Basel-Stadt,Switzerland
2022-07-09,123,Basel-Stadt,Switzerland
2022-07-10,82,Basel-Stadt,Switzerland
2022-07-11,245,Basel-Stadt,Switzerland
2022-07-12,262,Basel-Stadt,Switzerland
2022-07-13,196,Basel-Stadt,Switzerland
2022-07-14,210,Basel-Stadt,Switzerland
2022-07-15,163,Basel-Stadt,Switzerland
2022-07-16,121,Basel-Stadt,Switzerland
2022-07-17,80,Basel-Stadt,Switzerland
2022-07-18,235,Basel-Stadt,Switzerland
2022-07-19,173,Basel-Stadt,Switzerland
2022-07-20,158,Basel-Stadt,Switzerland
2022-07-21,151,Basel-Stadt,Switzerland
2022-07-22,147,Basel-Stadt,Switzerland
2022-07-23,87,Basel-Stadt,Switzerland
2022-07-24,55,Basel-Stadt,Switzerland
2022-07-25,191,Basel-Stadt,Switzerland
2022-07-26,140,Basel-Stadt,Switzerland
2022-07-27,119,Basel-Stadt,Switzerland
2022-07-28,121,Basel-Stadt,Switzerland
2022-07-29,108,Basel-Stadt,Switzerland
2022-07-30,81,Basel-Stadt,Switzerland
2022-07-31,55,Basel-Stadt,Switzerland
2022-08-01,60,Basel-Stadt,Switzerland
2022-08-02,141,Basel-Stadt,Switzerland
2022-08-03,96,Basel-Stadt,Switzerland
2022-08-04,99,Basel-Stadt,Switzerland
2022-08-05,82,Basel-Stadt,Switzerland
2022-08-06,65,Basel-Stadt,Switzerland
2022-08-07,45,Basel-Stadt,Switzerland
2022-08-08,115,Basel-Stadt,Switzerland
2022-08-09,1,Basel-Stadt,Switzerland
2020-02-24,0,Geneva,Switzerland
2020-02-25,0,Geneva,Switzerland
2020-02-26,1,Geneva,Switzerland
2020-02-27,3,Geneva,Switzerland
2020-02-28,5,Geneva,Switzerland
2020-02-29,0,Geneva,Switzerland
2020-03-01,1,Geneva,Switzerland
2020-03-02,2,Geneva,Switzerland
2020-03-03,0,Geneva,Switzerland
2020-03-04,1,Geneva,Switzerland
2020-03-05,4,Geneva,Switzerland
2020-03-06,17,Geneva,Switzerland
2020-03-07,6,Geneva,Switzerland
2020-03-08,8,Geneva,Switzerland
2020-03-09,29,Geneva,Switzerland
2020-03-10,17,Geneva,Switzerland
2020-03-11,33,Geneva,Switzerland
2020-03-12,49,Geneva,Switzerland
2020-03-13,71,Geneva,Switzerland
2020-03-14,67,Geneva,Switzerland
2020-03-15,31,Geneva,Switzerland
2020-03-16,124,Geneva,Switzerland
2020-03-17,169,Geneva,Switzerland
2020-03-18,141,Geneva,Switzerland
2020-03-19,61,Geneva,Switzerland
2020-03-20,59,Geneva,Switzerland
2020-03-21,151,Geneva,Switzerland
2020-03-22,87,Geneva,Switzerland
2020-03-23,175,Geneva,Switzerland
2020-03-24,139,Geneva,Switzerland
2020-03-25,142,Geneva,Switzerland
2020-03-26,205,Geneva,Switzerland
2020-03-27,180,Geneva,Switzerland
2020-03-28,219,Geneva,Switzerland
2020-03-29,102,Geneva,Switzerland
2020-03-30,245,Geneva,Switzerland
2020-03-31,281,Geneva,Switzerland
2020-04-01,277,Geneva,Switzerland
2020-04-02,249,Geneva,Switzerland
2020-04-03,196,Geneva,Switzerland
2020-04-04,121,Geneva,Switzerland
2020-04-05,73,Geneva,Switzerland
2020-04-06,188,Geneva,Switzerland
2020-04-07,172,Geneva,Switzerland
2020-04-08,130,Geneva,Switzerland
2020-04-09,110,Geneva,Switzerland
2020-04-10,51,Geneva,Switzerland
2020-04-11,52,Geneva,Switzerland
2020-04-12,34,Geneva,Switzerland
2020-04-13,53,Geneva,Switzerland
2020-04-14,79,Geneva,Switzerland
2020-04-15,67,Geneva,Switzerland
2020-04-16,63,Geneva,Switzerland
2020-04-17,64,Geneva,Switzerland
2020-04-18,32,Geneva,Switzerland
2020-04-19,16,Geneva,Switzerland
2020-04-20,38,Geneva,Switzerland
2020-04-21,29,Geneva,Switzerland
2020-04-22,26,Geneva,Switzerland
2020-04-23,35,Geneva,Switzerland
2020-04-24,21,Geneva,Switzerland
2020-04-25,11,Geneva,Switzerland
2020-04-26,10,Geneva,Switzerland
2020-04-27,20,Geneva,Switzerland
2020-04-28,19,Geneva,Switzerland
2020-04-29,16,Geneva,Switzerland
2020-04-30,13,Geneva,Switzerland
2020-05-01,18,Geneva,Switzerland
2020-05-02,5,Geneva,Switzerland
2020-05-03,4,Geneva,Switzerland
2020-05-04,11,Geneva,Switzerland
2020-05-05,13,Geneva,Switzerland
2020-05-06,7,Geneva,Switzerland
2020-05-07,2,Geneva,Switzerland
2020-05-08,2,Geneva,Switzerland
2020-05-09,4,Geneva,Switzerland
2020-05-10,1,Geneva,Switzerland
2020-05-11,5,Geneva,Switzerland
2020-05-12,5,Geneva,Switzerland
2020-05-13,3,Geneva,Switzerland
2020-05-14,9,Geneva,Switzerland
2020-05-15,4,Geneva,Switzerland
2020-05-16,1,Geneva,Switzerland
2020-05-17,1,Geneva,Switzerland
2020-05-18,3,Geneva,Switzerland
2020-05-19,3,Geneva,Switzerland
2020-05-20,6,Geneva,Switzerland
2020-05-21,2,Geneva,Switzerland
2020-05-22,2,Geneva,Switzerland
2020-05-23,2,Geneva,Switzerland
2020-05-24,0,Geneva,Switzerland
2020-05-25,1,Geneva,Switzerland
2020-05-26,4,Geneva,Switzerland
2020-05-27,2,Geneva,Switzerland
2020-05-28,5,Geneva,Switzerland
2020-05-29,4,Geneva,Switzerland
2020-05-30,4,Geneva,Switzerland
2020-05-31,0,Geneva,Switzerland
2020-06-01,1,Geneva,Switzerland
2020-06-02,3,Geneva,Switzerland
2020-06-03,0,Geneva,Switzerland
2020-06-04,1,Geneva,Switzerland
2020-06-05,2,Geneva,Switzerland
2020-06-06,3,Geneva,Switzerland
2020-06-07,0,Geneva,Switzerland
2020-06-08,1,Geneva,Switzerland
2020-06-09,0,Geneva,Switzerland
2020-06-10,1,Geneva,Switzerland
2020-06-11,1,Geneva,Switzerland
2020-06-12,2,Geneva,Switzerland
2020-06-13,0,Geneva,Switzerland
2020-06-14,0,Geneva,Switzerland
2020-06-15,2,Geneva,Switzerland
2020-06-16,0,Geneva,Switzerland
2020-06-17,1,Geneva,Switzerland
2020-06-18,2,Geneva,Switzerland
2020-06-19,3,Geneva,Switzerland
2020-06-20,3,Geneva,Switzerland
2020-06-21,0,Geneva,Switzerland
2020-06-22,2,Geneva,Switzerland
2020-06-23,3,Geneva,Switzerland
2020-06-24,3,Geneva,Switzerland
2020-06-25,2,Geneva,Switzerland
2020-06-26,2,Geneva,Switzerland
2020-06-27,1,Geneva,Switzerland
2020-06-28,0,Geneva,Switzerland
2020-06-29,8,Geneva,Switzerland
2020-06-30,3,Geneva,Switzerland
2020-07-01,0,Geneva,Switzerland
2020-07-02,7,Geneva,Switzerland
2020-07-03,0,Geneva,Switzerland
2020-07-04,4,Geneva,Switzerland
2020-07-05,3,Geneva,Switzerland
2020-07-06,8,Geneva,Switzerland
2020-07-07,6,Geneva,Switzerland
2020-07-08,8,Geneva,Switzerland
2020-07-09,5,Geneva,Switzerland
2020-07-10,9,Geneva,Switzerland
2020-07-11,4,Geneva,Switzerland
2020-07-12,2,Geneva,Switzerland
2020-07-13,8,Geneva,Switzerland
2020-07-14,9,Geneva,Switzerland
2020-07-15,27,Geneva,Switzerland
2020-07-16,17,Geneva,Switzerland
2020-07-17,8,Geneva,Switzerland
2020-07-18,14,Geneva,Switzerland
2020-07-19,6,Geneva,Switzerland
2020-07-20,11,Geneva,Switzerland
2020-07-21,36,Geneva,Switzerland
2020-07-22,26,Geneva,Switzerland
2020-07-23,53,Geneva,Switzerland
2020-07-24,45,Geneva,Switzerland
2020-07-25,36,Geneva,Switzerland
2020-07-26,26,Geneva,Switzerland
2020-07-27,56,Geneva,Switzerland
2020-07-28,59,Geneva,Switzerland
2020-07-29,60,Geneva,Switzerland
2020-07-30,49,Geneva,Switzerland
2020-07-31,40,Geneva,Switzerland
2020-08-01,27,Geneva,Switzerland
2020-08-02,28,Geneva,Switzerland
2020-08-03,33,Geneva,Switzerland
2020-08-04,42,Geneva,Switzerland
2020-08-05,30,Geneva,Switzerland
2020-08-06,38,Geneva,Switzerland
2020-08-07,43,Geneva,Switzerland
2020-08-08,28,Geneva,Switzerland
2020-08-09,34,Geneva,Switzerland
2020-08-10,53,Geneva,Switzerland
2020-08-11,52,Geneva,Switzerland
2020-08-12,39,Geneva,Switzerland
2020-08-13,42,Geneva,Switzerland
2020-08-14,30,Geneva,Switzerland
2020-08-15,26,Geneva,Switzerland
2020-08-16,25,Geneva,Switzerland
2020-08-17,37,Geneva,Switzerland
2020-08-18,37,Geneva,Switzerland
2020-08-19,39,Geneva,Switzerland
2020-08-20,45,Geneva,Switzerland
2020-08-21,27,Geneva,Switzerland
2020-08-22,28,Geneva,Switzerland
2020-08-23,19,Geneva,Switzerland
2020-08-24,34,Geneva,Switzerland
2020-08-25,45,Geneva,Switzerland
2020-08-26,49,Geneva,Switzerland
2020-08-27,47,Geneva,Switzerland
2020-08-28,51,Geneva,Switzerland
2020-08-29,46,Geneva,Switzerland
2020-08-30,35,Geneva,Switzerland
2020-08-31,59,Geneva,Switzerland
2020-09-01,52,Geneva,Switzerland
2020-09-02,59,Geneva,Switzerland
2020-09-03,56,Geneva,Switzerland
2020-09-04,48,Geneva,Switzerland
2020-09-05,38,Geneva,Switzerland
2020-09-06,18,Geneva,Switzerland
2020-09-07,53,Geneva,Switzerland
2020-09-08,43,Geneva,Switzerland
2020-09-09,65,Geneva,Switzerland
2020-09-10,43,Geneva,Switzerland
2020-09-11,65,Geneva,Switzerland
2020-09-12,39,Geneva,Switzerland
2020-09-13,38,Geneva,Switzerland
2020-09-14,71,Geneva,Switzerland
2020-09-15,58,Geneva,Switzerland
2020-09-16,74,Geneva,Switzerland
2020-09-17,57,Geneva,Switzerland
2020-09-18,72,Geneva,Switzerland
2020-09-19,46,Geneva,Switzerland
2020-09-20,37,Geneva,Switzerland
2020-09-21,66,Geneva,Switzerland
2020-09-22,65,Geneva,Switzerland
2020-09-23,57,Geneva,Switzerland
2020-09-24,49,Geneva,Switzerland
2020-09-25,41,Geneva,Switzerland
2020-09-26,26,Geneva,Switzerland
2020-09-27,22,Geneva,Switzerland
2020-09-28,51,Geneva,Switzerland
2020-09-29,70,Geneva,Switzerland
2020-09-30,54,Geneva,Switzerland
2020-10-01,78,Geneva,Switzerland
2020-10-02,82,Geneva,Switzerland
2020-10-03,60,Geneva,Switzerland
2020-10-04,34,Geneva,Switzerland
2020-10-05,123,Geneva,Switzerland
2020-10-06,125,Geneva,Switzerland
2020-10-07,146,Geneva,Switzerland
2020-10-08,158,Geneva,Switzerland
2020-10-09,212,Geneva,Switzerland
2020-10-10,163,Geneva,Switzerland
2020-10-11,110,Geneva,Switzerland
2020-10-12,273,Geneva,Switzerland
2020-10-13,301,Geneva,Switzerland
2020-10-14,321,Geneva,Switzerland
2020-10-15,338,Geneva,Switzerland
2020-10-16,447,Geneva,Switzerland
2020-10-17,230,Geneva,Switzerland
2020-10-18,168,Geneva,Switzerland
2020-10-19,536,Geneva,Switzerland
2020-10-20,659,Geneva,Switzerland
2020-10-21,702,Geneva,Switzerland
2020-10-22,887,Geneva,Switzerland
2020-10-23,972,Geneva,Switzerland
2020-10-24,473,Geneva,Switzerland
2020-10-25,392,Geneva,Switzerland
2020-10-26,1283,Geneva,Switzerland
2020-10-27,1360,Geneva,Switzerland
2020-10-28,1256,Geneva,Switzerland
2020-10-29,1295,Geneva,Switzerland
2020-10-30,1154,Geneva,Switzerland
2020-10-31,567,Geneva,Switzerland
2020-11-01,369,Geneva,Switzerland
2020-11-02,1303,Geneva,Switzerland
2020-11-03,1447,Geneva,Switzerland
2020-11-04,1168,Geneva,Switzerland
2020-11-05,1043,Geneva,Switzerland
2020-11-06,1034,Geneva,Switzerland
2020-11-07,495,Geneva,Switzerland
2020-11-08,321,Geneva,Switzerland
2020-11-09,1073,Geneva,Switzerland
2020-11-10,942,Geneva,Switzerland
2020-11-11,768,Geneva,Switzerland
2020-11-12,689,Geneva,Switzerland
2020-11-13,607,Geneva,Switzerland
2020-11-14,283,Geneva,Switzerland
2020-11-15,199,Geneva,Switzerland
2020-11-16,575,Geneva,Switzerland
2020-11-17,441,Geneva,Switzerland
2020-11-18,368,Geneva,Switzerland
2020-11-19,347,Geneva,Switzerland
2020-11-20,265,Geneva,Switzerland
2020-11-21,165,Geneva,Switzerland
2020-11-22,109,Geneva,Switzerland
2020-11-23,304,Geneva,Switzerland
2020-11-24,340,Geneva,Switzerland
2020-11-25,204,Geneva,Switzerland
2020-11-26,227,Geneva,Switzerland
2020-11-27,227,Geneva,Switzerland
2020-11-28,126,Geneva,Switzerland
2020-11-29,70,Geneva,Switzerland
2020-11-30,256,Geneva,Switzerland
2020-12-01,207,Geneva,Switzerland
2020-12-02,173,Geneva,Switzerland
2020-12-03,196,Geneva,Switzerland
2020-12-04,146,Geneva,Switzerland
2020-12-05,95,Geneva,Switzerland
2020-12-06,68,Geneva,Switzerland
2020-12-07,226,Geneva,Switzerland
2020-12-08,187,Geneva,Switzerland
2020-12-09,155,Geneva,Switzerland
2020-12-10,155,Geneva,Switzerland
2020-12-11,155,Geneva,Switzerland
2020-12-12,101,Geneva,Switzerland
2020-12-13,78,Geneva,Switzerland
2020-12-14,226,Geneva,Switzerland
2020-12-15,197,Geneva,Switzerland
2020-12-16,157,Geneva,Switzerland
2020-12-17,174,Geneva,Switzerland
2020-12-18,175,Geneva,Switzerland
2020-12-19,115,Geneva,Switzerland
2020-12-20,87,Geneva,Switzerland
2020-12-21,206,Geneva,Switzerland
2020-12-22,175,Geneva,Switzerland
2020-12-23,183,Geneva,Switzerland
2020-12-24,123,Geneva,Switzerland
2020-12-25,49,Geneva,Switzerland
2020-12-26,98,Geneva,Switzerland
2020-12-27,80,Geneva,Switzerland
2020-12-28,197,Geneva,Switzerland
2020-12-29,184,Geneva,Switzerland
2020-12-30,177,Geneva,Switzerland
2020-12-31,113,Geneva,Switzerland
2021-01-01,65,Geneva,Switzerland
2021-01-02,127,Geneva,Switzerland
2021-01-03,76,Geneva,Switzerland
2021-01-04,153,Geneva,Switzerland
2021-01-05,163,Geneva,Switzerland
2021-01-06,149,Geneva,Switzerland
2021-01-07,139,Geneva,Switzerland
2021-01-08,121,Geneva,Switzerland
2021-01-09,93,Geneva,Switzerland
2021-01-10,70,Geneva,Switzerland
2021-01-11,169,Geneva,Switzerland
2021-01-12,154,Geneva,Switzerland
2021-01-13,147,Geneva,Switzerland
2021-01-14,156,Geneva,Switzerland
2021-01-15,169,Geneva,Switzerland
2021-01-16,103,Geneva,Switzerland
2021-01-17,47,Geneva,Switzerland
2021-01-18,206,Geneva,Switzerland
2021-01-19,145,Geneva,Switzerland
2021-01-20,134,Geneva,Switzerland
2021-01-21,137,Geneva,Switzerland
2021-01-22,132,Geneva,Switzerland
2021-01-23,86,Geneva,Switzerland
2021-01-24,62,Geneva,Switzerland
2021-01-25,175,Geneva,Switzerland
2021-01-26,137,Geneva,Switzerland
2021-01-27,147,Geneva,Switzerland
2021-01-28,167,Geneva,Switzerland
2021-01-29,159,Geneva,Switzerland
2021-01-30,99,Geneva,Switzerland
2021-01-31,65,Geneva,Switzerland
2021-02-01,161,Geneva,Switzerland
2021-02-02,148,Geneva,Switzerland
2021-02-03,132,Geneva,Switzerland
2021-02-04,152,Geneva,Switzerland
2021-02-05,160,Geneva,Switzerland
2021-02-06,87,Geneva,Switzerland
2021-02-07,51,Geneva,Switzerland
2021-02-08,158,Geneva,Switzerland
2021-02-09,134,Geneva,Switzerland
2021-02-10,142,Geneva,Switzerland
2021-02-11,141,Geneva,Switzerland
2021-02-12,112,Geneva,Switzerland
2021-02-13,92,Geneva,Switzerland
2021-02-14,47,Geneva,Switzerland
2021-02-15,109,Geneva,Switzerland
2021-02-16,133,Geneva,Switzerland
2021-02-17,125,Geneva,Switzerland
2021-02-18,83,Geneva,Switzerland
2021-02-19,103,Geneva,Switzerland
2021-02-20,71,Geneva,Switzerland
2021-02-21,62,Geneva,Switzerland
2021-02-22,134,Geneva,Switzerland
2021-02-23,134,Geneva,Switzerland
2021-02-24,101,Geneva,Switzerland
2021-02-25,119,Geneva,Switzerland
2021-02-26,80,Geneva,Switzerland
2021-02-27,68,Geneva,Switzerland
2021-02-28,42,Geneva,Switzerland
2021-03-01,163,Geneva,Switzerland
2021-03-02,87,Geneva,Switzerland
2021-03-03,98,Geneva,Switzerland
2021-03-04,93,Geneva,Switzerland
2021-03-05,113,Geneva,Switzerland
2021-03-06,80,Geneva,Switzerland
2021-03-07,56,Geneva,Switzerland
2021-03-08,141,Geneva,Switzerland
2021-03-09,99,Geneva,Switzerland
2021-03-10,120,Geneva,Switzerland
2021-03-11,144,Geneva,Switzerland
2021-03-12,142,Geneva,Switzerland
2021-03-13,94,Geneva,Switzerland
2021-03-14,64,Geneva,Switzerland
2021-03-15,168,Geneva,Switzerland
2021-03-16,144,Geneva,Switzerland
2021-03-17,157,Geneva,Switzerland
2021-03-18,169,Geneva,Switzerland
2021-03-19,167,Geneva,Switzerland
2021-03-20,109,Geneva,Switzerland
2021-03-21,90,Geneva,Switzerland
2021-03-22,177,Geneva,Switzerland
2021-03-23,172,Geneva,Switzerland
2021-03-24,164,Geneva,Switzerland
2021-03-25,222,Geneva,Switzerland
2021-03-26,168,Geneva,Switzerland
2021-03-27,124,Geneva,Switzerland
2021-03-28,100,Geneva,Switzerland
2021-03-29,225,Geneva,Switzerland
2021-03-30,170,Geneva,Switzerland
2021-03-31,165,Geneva,Switzerland
2021-04-01,178,Geneva,Switzerland
2021-04-02,116,Geneva,Switzerland
2021-04-03,123,Geneva,Switzerland
2021-04-04,106,Geneva,Switzerland
2021-04-05,101,Geneva,Switzerland
2021-04-06,210,Geneva,Switzerland
2021-04-07,190,Geneva,Switzerland
2021-04-08,195,Geneva,Switzerland
2021-04-09,193,Geneva,Switzerland
2021-04-10,158,Geneva,Switzerland
2021-04-11,130,Geneva,Switzerland
2021-04-12,202,Geneva,Switzerland
2021-04-13,227,Geneva,Switzerland
2021-04-14,201,Geneva,Switzerland
2021-04-15,193,Geneva,Switzerland
2021-04-16,159,Geneva,Switzerland
2021-04-17,112,Geneva,Switzerland
2021-04-18,84,Geneva,Switzerland
2021-04-19,215,Geneva,Switzerland
2021-04-20,179,Geneva,Switzerland
2021-04-21,176,Geneva,Switzerland
2021-04-22,177,Geneva,Switzerland
2021-04-23,174,Geneva,Switzerland
2021-04-24,125,Geneva,Switzerland
2021-04-25,92,Geneva,Switzerland
2021-04-26,166,Geneva,Switzerland
2021-04-27,174,Geneva,Switzerland
2021-04-28,184,Geneva,Switzerland
2021-04-29,140,Geneva,Switzerland
2021-04-30,161,Geneva,Switzerland
2021-05-01,119,Geneva,Switzerland
2021-05-02,83,Geneva,Switzerland
2021-05-03,143,Geneva,Switzerland
2021-05-04,167,Geneva,Switzerland
2021-05-05,118,Geneva,Switzerland
2021-05-06,165,Geneva,Switzerland
2021-05-07,158,Geneva,Switzerland
2021-05-08,95,Geneva,Switzerland
2021-05-09,75,Geneva,Switzerland
2021-05-10,146,Geneva,Switzerland
2021-05-11,119,Geneva,Switzerland
2021-05-12,126,Geneva,Switzerland
2021-05-13,83,Geneva,Switzerland
2021-05-14,102,Geneva,Switzerland
2021-05-15,79,Geneva,Switzerland
2021-05-16,59,Geneva,Switzerland
2021-05-17,121,Geneva,Switzerland
2021-05-18,91,Geneva,Switzerland
2021-05-19,94,Geneva,Switzerland
2021-05-20,60,Geneva,Switzerland
2021-05-21,52,Geneva,Switzerland
2021-05-22,39,Geneva,Switzerland
2021-05-23,23,Geneva,Switzerland
2021-05-24,46,Geneva,Switzerland
2021-05-25,89,Geneva,Switzerland
2021-05-26,69,Geneva,Switzerland
2021-05-27,51,Geneva,Switzerland
2021-05-28,42,Geneva,Switzerland
2021-05-29,35,Geneva,Switzerland
2021-05-30,28,Geneva,Switzerland
2021-05-31,70,Geneva,Switzerland
2021-06-01,48,Geneva,Switzerland
2021-06-02,31,Geneva,Switzerland
2021-06-03,31,Geneva,Switzerland
2021-06-04,32,Geneva,Switzerland
2021-06-05,21,Geneva,Switzerland
2021-06-06,12,Geneva,Switzerland
2021-06-07,36,Geneva,Switzerland
2021-06-08,30,Geneva,Switzerland
2021-06-09,23,Geneva,Switzerland
2021-06-10,24,Geneva,Switzerland
2021-06-11,24,Geneva,Switzerland
2021-06-12,10,Geneva,Switzerland
2021-06-13,8,Geneva,Switzerland
2021-06-14,29,Geneva,Switzerland
2021-06-15,16,Geneva,Switzerland
2021-06-16,14,Geneva,Switzerland
2021-06-17,18,Geneva,Switzerland
2021-06-18,7,Geneva,Switzerland
2021-06-19,7,Geneva,Switzerland
2021-06-20,4,Geneva,Switzerland
2021-06-21,11,Geneva,Switzerland
2021-06-22,7,Geneva,Switzerland
2021-06-23,4,Geneva,Switzerland
2021-06-24,5,Geneva,Switzerland
2021-06-25,5,Geneva,Switzerland
2021-06-26,8,Geneva,Switzerland
2021-06-27,12,Geneva,Switzerland
2021-06-28,16,Geneva,Switzerland
2021-06-29,9,Geneva,Switzerland
2021-06-30,16,Geneva,Switzerland
2021-07-01,18,Geneva,Switzerland
2021-07-02,15,Geneva,Switzerland
2021-07-03,9,Geneva,Switzerland
2021-07-04,12,Geneva,Switzerland
2021-07-05,23,Geneva,Switzerland
2021-07-06,26,Geneva,Switzerland
2021-07-07,24,Geneva,Switzerland
2021-07-08,26,Geneva,Switzerland
2021-07-09,33,Geneva,Switzerland
2021-07-10,28,Geneva,Switzerland
2021-07-11,23,Geneva,Switzerland
2021-07-12,56,Geneva,Switzerland
2021-07-13,62,Geneva,Switzerland
2021-07-14,91,Geneva,Switzerland
2021-07-15,116,Geneva,Switzerland
2021-07-16,106,Geneva,Switzerland
2021-07-17,77,Geneva,Switzerland
2021-07-18,77,Geneva,Switzerland
2021-07-19,145,Geneva,Switzerland
2021-07-20,124,Geneva,Switzerland
2021-07-21,162,Geneva,Switzerland
2021-07-22,137,Geneva,Switzerland
2021-07-23,125,Geneva,Switzerland
2021-07-24,103,Geneva,Switzerland
2021-07-25,80,Geneva,Switzerland
2021-07-26,120,Geneva,Switzerland
2021-07-27,101,Geneva,Switzerland
2021-07-28,124,Geneva,Switzerland
2021-07-29,128,Geneva,Switzerland
2021-07-30,126,Geneva,Switzerland
2021-07-31,126,Geneva,Switzerland
2021-08-01,79,Geneva,Switzerland
2021-08-02,146,Geneva,Switzerland
2021-08-03,121,Geneva,Switzerland
2021-08-04,137,Geneva,Switzerland
2021-08-05,128,Geneva,Switzerland
2021-08-06,131,Geneva,Switzerland
2021-08-07,124,Geneva,Switzerland
2021-08-08,72,Geneva,Switzerland
2021-08-09,166,Geneva,Switzerland
2021-08-10,136,Geneva,Switzerland
2021-08-11,201,Geneva,Switzerland
2021-08-12,207,Geneva,Switzerland
2021-08-13,160,Geneva,Switzerland
2021-08-14,128,Geneva,Switzerland
2021-08-15,122,Geneva,Switzerland
2021-08-16,235,Geneva,Switzerland
2021-08-17,176,Geneva,Switzerland
2021-08-18,159,Geneva,Switzerland
2021-08-19,165,Geneva,Switzerland
2021-08-20,163,Geneva,Switzerland
2021-08-21,120,Geneva,Switzerland
2021-08-22,53,Geneva,Switzerland
2021-08-23,247,Geneva,Switzerland
2021-08-24,153,Geneva,Switzerland
2021-08-25,160,Geneva,Switzerland
2021-08-26,173,Geneva,Switzerland
2021-08-27,159,Geneva,Switzerland
2021-08-28,119,Geneva,Switzerland
2021-08-29,76,Geneva,Switzerland
2021-08-30,179,Geneva,Switzerland
2021-08-31,145,Geneva,Switzerland
2021-09-01,124,Geneva,Switzerland
2021-09-02,145,Geneva,Switzerland
2021-09-03,143,Geneva,Switzerland
2021-09-04,97,Geneva,Switzerland
2021-09-05,66,Geneva,Switzerland
2021-09-06,141,Geneva,Switzerland
2021-09-07,100,Geneva,Switzerland
2021-09-08,120,Geneva,Switzerland
2021-09-09,99,Geneva,Switzerland
2021-09-10,128,Geneva,Switzerland
2021-09-11,62,Geneva,Switzerland
2021-09-12,39,Geneva,Switzerland
2021-09-13,137,Geneva,Switzerland
2021-09-14,72,Geneva,Switzerland
2021-09-15,88,Geneva,Switzerland
2021-09-16,93,Geneva,Switzerland
2021-09-17,95,Geneva,Switzerland
2021-09-18,61,Geneva,Switzerland
2021-09-19,31,Geneva,Switzerland
2021-09-20,95,Geneva,Switzerland
2021-09-21,74,Geneva,Switzerland
2021-09-22,70,Geneva,Switzerland
2021-09-23,58,Geneva,Switzerland
2021-09-24,85,Geneva,Switzerland
2021-09-25,55,Geneva,Switzerland
2021-09-26,34,Geneva,Switzerland
2021-09-27,72,Geneva,Switzerland
2021-09-28,57,Geneva,Switzerland
2021-09-29,46,Geneva,Switzerland
2021-09-30,56,Geneva,Switzerland
2021-10-01,58,Geneva,Switzerland
2021-10-02,38,Geneva,Switzerland
2021-10-03,14,Geneva,Switzerland
2021-10-04,73,Geneva,Switzerland
2021-10-05,60,Geneva,Switzerland
2021-10-06,50,Geneva,Switzerland
2021-10-07,62,Geneva,Switzerland
2021-10-08,52,Geneva,Switzerland
2021-10-09,39,Geneva,Switzerland
2021-10-10,28,Geneva,Switzerland
2021-10-11,68,Geneva,Switzerland
2021-10-12,55,Geneva,Switzerland
2021-10-13,61,Geneva,Switzerland
2021-10-14,68,Geneva,Switzerland
2021-10-15,71,Geneva,Switzerland
2021-10-16,46,Geneva,Switzerland
2021-10-17,63,Geneva,Switzerland
2021-10-18,92,Geneva,Switzerland
2021-10-19,81,Geneva,Switzerland
2021-10-20,106,Geneva,Switzerland
2021-10-21,98,Geneva,Switzerland
2021-10-22,62,Geneva,Switzerland
2021-10-23,55,Geneva,Switzerland
2021-10-24,44,Geneva,Switzerland
2021-10-25,94,Geneva,Switzerland
2021-10-26,78,Geneva,Switzerland
2021-10-27,85,Geneva,Switzerland
2021-10-28,94,Geneva,Switzerland
2021-10-29,79,Geneva,Switzerland
2021-10-30,64,Geneva,Switzerland
