"date","regionname","cases"
2020-10-03,"Scotland",764
2020-10-02,"Scotland",775
2020-10-01,"Scotland",668
2020-09-30,"Scotland",640
2020-09-29,"Scotland",806
2020-09-28,"Scotland",222
2020-09-27,"Scotland",344
2020-09-26,"Scotland",714
2020-09-25,"Scotland",558
2020-09-24,"Scotland",465
2020-09-23,"Scotland",486
2020-09-22,"Scotland",383
2020-09-21,"Scotland",255
2020-09-20,"Scotland",245
2020-09-19,"Scotland",350
2020-09-18,"Scotland",203
2020-09-17,"Scotland",290
2020-09-16,"Scotland",267
2020-09-15,"Scotland",267
2020-09-14,"Scotland",70
2020-09-13,"Scotland",244
2020-09-12,"Scotland",221
2020-09-11,"Scotland",175
2020-09-10,"Scotland",161
2020-09-09,"Scotland",159
2020-09-08,"Scotland",176
2020-09-07,"Scotland",146
2020-09-06,"Scotland",208
2020-09-05,"Scotland",141
2020-09-04,"Scotland",159
2020-09-03,"Scotland",101
2020-09-02,"Scotland",156
2020-09-01,"Scotland",154
2020-08-31,"Scotland",160
2020-08-30,"Scotland",123
2020-08-29,"Scotland",88
2020-08-28,"Scotland",51
2020-08-27,"Scotland",68
2020-08-26,"Scotland",67
2020-08-25,"Scotland",44
2020-08-24,"Scotland",66
2020-08-23,"Scotland",83
2020-08-22,"Scotland",123
2020-08-21,"Scotland",71
2020-08-20,"Scotland",77
2020-08-19,"Scotland",50
2020-08-18,"Scotland",49
2020-08-17,"Scotland",26
2020-08-16,"Scotland",43
2020-08-15,"Scotland",51
2020-08-14,"Scotland",65
2020-08-13,"Scotland",47
2020-08-12,"Scotland",47
2020-08-11,"Scotland",52
2020-08-10,"Scotland",29
2020-08-09,"Scotland",48
2020-08-08,"Scotland",60
2020-08-07,"Scotland",43
2020-08-06,"Scotland",66
2020-08-05,"Scotland",64
2020-08-04,"Scotland",23
2020-08-03,"Scotland",18
2020-08-02,"Scotland",31
2020-08-01,"Scotland",18
2020-07-31,"Scotland",30
2020-07-30,"Scotland",17
2020-07-29,"Scotland",22
2020-07-28,"Scotland",4
2020-07-27,"Scotland",3
2020-07-26,"Scotland",4
2020-07-25,"Scotland",27
2020-07-24,"Scotland",20
2020-07-23,"Scotland",16
2020-07-22,"Scotland",10
2020-07-21,"Scotland",22
2020-07-20,"Scotland",7
2020-07-19,"Scotland",23
2020-07-18,"Scotland",21
2020-07-17,"Scotland",17
2020-07-16,"Scotland",11
2020-07-15,"Scotland",5
2020-07-14,"Scotland",3
2020-07-13,"Scotland",6
2020-07-12,"Scotland",19
2020-07-11,"Scotland",7
2020-07-10,"Scotland",18
2020-07-09,"Scotland",6
2020-07-08,"Scotland",7
2020-07-07,"Scotland",2
2020-07-06,"Scotland",4
2020-07-05,"Scotland",9
2020-07-04,"Scotland",11
2020-07-03,"Scotland",12
2020-07-02,"Scotland",5
2020-07-01,"Scotland",8
2020-06-30,"Scotland",10
2020-06-29,"Scotland",5
2020-06-28,"Scotland",8
2020-06-27,"Scotland",15
2020-06-26,"Scotland",17
2020-06-25,"Scotland",5
2020-06-24,"Scotland",9
2020-06-23,"Scotland",12
2020-06-22,"Scotland",14
2020-06-21,"Scotland",26
2020-06-20,"Scotland",26
2020-06-19,"Scotland",27
2020-06-18,"Scotland",11
2020-06-17,"Scotland",21
2020-06-16,"Scotland",15
2020-06-15,"Scotland",29
2020-06-14,"Scotland",25
2020-06-13,"Scotland",21
2020-06-12,"Scotland",27
2020-06-11,"Scotland",17
2020-06-10,"Scotland",12
2020-06-09,"Scotland",14
2020-06-08,"Scotland",18
2020-06-07,"Scotland",18
2020-06-06,"Scotland",21
2020-06-05,"Scotland",29
2020-06-04,"Scotland",49
2020-06-03,"Scotland",33
2020-06-02,"Scotland",53
2020-06-01,"Scotland",18
2020-05-31,"Scotland",18
2020-05-30,"Scotland",55
2020-05-29,"Scotland",39
2020-05-28,"Scotland",48
2020-05-27,"Scotland",55
2020-05-26,"Scotland",29
2020-05-25,"Scotland",55
2020-05-24,"Scotland",60
2020-05-23,"Scotland",72
2020-05-22,"Scotland",113
2020-05-21,"Scotland",105
2020-05-20,"Scotland",96
2020-05-19,"Scotland",61
2020-05-18,"Scotland",57
2020-05-17,"Scotland",90
2020-05-16,"Scotland",187
2020-05-15,"Scotland",143
2020-05-14,"Scotland",188
2020-05-13,"Scotland",166
2020-05-12,"Scotland",136
2020-05-11,"Scotland",141
2020-05-10,"Scotland",181
2020-05-09,"Scotland",156
2020-05-08,"Scotland",225
2020-05-07,"Scotland",215
2020-05-06,"Scotland",272
2020-05-05,"Scotland",171
2020-05-04,"Scotland",169
2020-05-03,"Scotland",170
2020-05-02,"Scotland",273
2020-05-01,"Scotland",301
2020-04-30,"Scotland",319
2020-04-29,"Scotland",313
2020-04-28,"Scotland",200
2020-04-27,"Scotland",197
2020-04-26,"Scotland",273
2020-04-25,"Scotland",354
2020-04-24,"Scotland",288
2020-04-23,"Scotland",371
2020-04-22,"Scotland",366
2020-04-21,"Scotland",222
2020-04-20,"Scotland",263
2020-04-19,"Scotland",367
2020-04-18,"Scotland",411
2020-04-17,"Scotland",307
2020-04-16,"Scotland",354
2020-04-15,"Scotland",390
2020-04-14,"Scotland",291
2020-04-13,"Scotland",155
2020-04-12,"Scotland",322
2020-04-11,"Scotland",315
2020-04-10,"Scotland",318
2020-04-09,"Scotland",392
2020-04-08,"Scotland",336
2020-04-07,"Scotland",268
2020-04-06,"Scotland",255
2020-04-05,"Scotland",361
2020-04-04,"Scotland",344
2020-04-03,"Scotland",399
2020-04-02,"Scotland",292
2020-04-01,"Scotland",317
2020-03-31,"Scotland",430
2020-03-30,"Scotland",179
2020-03-29,"Scotland",139
2020-03-28,"Scotland",186
2020-03-27,"Scotland",165
2020-03-26,"Scotland",175
2020-03-25,"Scotland",135
2020-03-24,"Scotland",85
2020-03-23,"Scotland",83
2020-03-22,"Scotland",43
2020-03-21,"Scotland",51
2020-03-20,"Scotland",56
2020-03-19,"Scotland",39
2020-03-18,"Scotland",32
2020-03-17,"Scotland",24
2020-03-16,"Scotland",18
2020-03-15,"Scotland",32
2020-03-14,"Scotland",36
