"regionname","date","cases"
"Región Metropolitana",2022-02-14,35309
"Región Metropolitana",2022-02-18,39452
"Región Metropolitana",2022-02-21,26349
"Región Metropolitana",2022-02-25,28759
"Región Metropolitana",2022-02-28,19801
"Región Metropolitana",2022-03-04,23423
"Región Metropolitana",2022-03-07,15435
"Región Metropolitana",2022-03-11,19044
"Región Metropolitana",2022-03-14,12481
"Región Metropolitana",2022-03-18,15915
"Región Metropolitana",2022-03-21,9698
"Región Metropolitana",2022-03-25,10610
"Región Metropolitana",2022-03-28,6950
"Región Metropolitana",2022-04-01,8047
"Región Metropolitana",2022-04-04,5179
"Región Metropolitana",2022-04-08,5826
"Región Metropolitana",2022-04-11,4053
"Región Metropolitana",2022-04-15,4633
"Región Metropolitana",2022-04-18,2691
"Región Metropolitana",2022-04-22,4471
"Región Metropolitana",2022-04-25,2880
"Región Metropolitana",2022-04-29,4230
"Región Metropolitana",2022-05-02,3161
"Región Metropolitana",2022-05-06,5373
"Región Metropolitana",2022-05-09,4834
"Región Metropolitana",2022-05-13,8292
"Región Metropolitana",2022-05-16,8026
"Región Metropolitana",2022-05-20,12081
"Región Metropolitana",2022-05-23,9304
"Región Metropolitana",2022-05-27,15569
"Región Metropolitana",2022-05-30,13912
"Región Metropolitana",2022-06-03,16954
"Región Metropolitana",2022-06-06,14306
"Región Metropolitana",2022-06-10,20042
"Región Metropolitana",2022-06-13,16399
"Región Metropolitana",2022-06-17,18313
"Región Metropolitana",2022-06-20,12630
"Región Metropolitana",2022-06-24,12929
"Región Metropolitana",2022-06-27,11793
"Región Metropolitana",2022-07-01,11519
"Región Metropolitana",2022-07-04,8924
"Región Metropolitana",2022-07-08,10626
"Región Metropolitana",2022-07-11,7199
"Región Metropolitana",2022-07-15,8616
"Región Metropolitana",2022-07-18,5164
"Región Metropolitana",2022-07-22,6983
"Región Metropolitana",2022-07-25,5437
"Región Metropolitana",2022-07-29,8361
"Región Metropolitana",2022-08-01,5951
"Región Metropolitana",2022-08-05,8890
"Región Metropolitana",2022-08-08,6633
"Región Metropolitana",2022-08-12,9521
"Región Metropolitana",2022-08-15,6609
"Región Metropolitana",2022-08-19,8077
"Región Metropolitana",2022-08-22,6767
"Región Metropolitana",2022-08-26,8054
"Región Metropolitana",2022-08-29,5173
"O’Higgins",2020-03-30,7
"O’Higgins",2020-04-01,10
"O’Higgins",2020-04-03,7
"O’Higgins",2020-04-06,7
"O’Higgins",2020-04-08,0
"O’Higgins",2020-04-10,0
"O’Higgins",2020-04-13,17
"O’Higgins",2020-04-15,6
"O’Higgins",2020-04-17,1
"O’Higgins",2020-04-20,5
"O’Higgins",2020-04-24,21
"O’Higgins",2020-04-27,11
"O’Higgins",2020-05-01,22
"O’Higgins",2020-05-04,19
"O’Higgins",2020-05-08,35
"O’Higgins",2020-05-11,47
"O’Higgins",2020-05-15,109
"O’Higgins",2020-05-18,99
"O’Higgins",2020-05-22,80
"O’Higgins",2020-05-25,103
"O’Higgins",2020-05-29,167
"O’Higgins",2020-06-01,72
"O’Higgins",2020-06-05,202
"O’Higgins",2020-06-08,233
"O’Higgins",2020-06-12,378
"O’Higgins",2020-06-15,386
"O’Higgins",2020-06-19,1620
"O’Higgins",2020-06-23,1402
"O’Higgins",2020-06-28,1475
"O’Higgins",2020-07-01,882
"O’Higgins",2020-07-05,1091
"O’Higgins",2020-07-10,1231
"O’Higgins",2020-07-13,590
"O’Higgins",2020-07-17,666
"O’Higgins",2020-07-20,282
"O’Higgins",2020-07-24,647
"O’Higgins",2020-07-27,316
"O’Higgins",2020-07-31,305
"O’Higgins",2020-08-03,284
"O’Higgins",2020-08-07,501
"O’Higgins",2020-08-10,516
"O’Higgins",2020-08-14,551
"O’Higgins",2020-08-17,262
"O’Higgins",2020-08-21,466
"O’Higgins",2020-08-24,358
"O’Higgins",2020-08-28,517
"O’Higgins",2020-08-31,349
"O’Higgins",2020-09-04,520
"O’Higgins",2020-09-07,369
"O’Higgins",2020-09-11,521
"O’Higgins",2020-09-14,478
"O’Higgins",2020-09-18,586
"O’Higgins",2020-09-21,373
"O’Higgins",2020-09-25,576
"O’Higgins",2020-09-28,383
"O’Higgins",2020-10-02,513
"O’Higgins",2020-10-05,304
"O’Higgins",2020-10-09,379
"O’Higgins",2020-10-12,286
"O’Higgins",2020-10-16,302
"O’Higgins",2020-10-19,391
"O’Higgins",2020-10-24,459
"O’Higgins",2020-10-26,146
"O’Higgins",2020-10-30,236
"O’Higgins",2020-11-02,174
"O’Higgins",2020-11-06,216
"O’Higgins",2020-11-09,172
"O’Higgins",2020-11-13,171
"O’Higgins",2020-11-16,185
"O’Higgins",2020-11-20,172
"O’Higgins",2020-11-23,174
"O’Higgins",2020-11-27,195
"O’Higgins",2020-11-30,139
"O’Higgins",2020-12-04,231
"O’Higgins",2020-12-07,167
"O’Higgins",2020-12-11,232
"O’Higgins",2020-12-14,174
"O’Higgins",2020-12-18,265
"O’Higgins",2020-12-21,253
"O’Higgins",2020-12-25,282
"O’Higgins",2020-12-28,231
"O’Higgins",2021-01-01,424
"O’Higgins",2021-01-04,301
"O’Higgins",2021-01-08,600
"O’Higgins",2021-01-11,518
"O’Higgins",2021-01-15,566
"O’Higgins",2021-01-18,502
"O’Higgins",2021-01-22,830
"O’Higgins",2021-01-25,578
"O’Higgins",2021-01-29,890
"O’Higgins",2021-02-01,654
"O’Higgins",2021-02-05,645
"O’Higgins",2021-02-08,586
"O’Higgins",2021-02-12,597
"O’Higgins",2021-02-15,534
"O’Higgins",2021-02-19,561
"O’Higgins",2021-02-22,476
"O’Higgins",2021-02-26,831
"O’Higgins",2021-03-01,725
"O’Higgins",2021-03-05,1031
"O’Higgins",2021-03-08,879
"O’Higgins",2021-03-12,1144
"O’Higgins",2021-03-15,907
"O’Higgins",2021-03-19,1456
"O’Higgins",2021-03-22,1124
"O’Higgins",2021-03-26,1377
"O’Higgins",2021-03-29,1189
"O’Higgins",2021-04-02,1625
"O’Higgins",2021-04-05,1108
"O’Higgins",2021-04-09,1666
"O’Higgins",2021-04-12,1303
"O’Higgins",2021-04-16,1545
"O’Higgins",2021-04-19,1229
"O’Higgins",2021-04-23,1349
"O’Higgins",2021-04-26,976
"O’Higgins",2021-04-30,1364
"O’Higgins",2021-05-03,926
"O’Higgins",2021-05-07,1210
"O’Higgins",2021-05-10,995
"O’Higgins",2021-05-14,1158
"O’Higgins",2021-05-17,1086
"O’Higgins",2021-05-21,1594
"O’Higgins",2021-05-24,1095
"O’Higgins",2021-05-28,1541
"O’Higgins",2021-05-31,1262
"O’Higgins",2021-06-04,1848
"O’Higgins",2021-06-07,1315
"O’Higgins",2021-06-11,1666
"O’Higgins",2021-06-14,1202
"O’Higgins",2021-06-18,1407
"O’Higgins",2021-06-21,982
"O’Higgins",2021-06-25,840
"O’Higgins",2021-06-28,663
"O’Higgins",2021-07-02,571
"O’Higgins",2021-07-05,490
"O’Higgins",2021-07-09,476
"O’Higgins",2021-07-12,293
"O’Higgins",2021-07-16,228
"O’Higgins",2021-07-19,139
"O’Higgins",2021-07-23,235
"O’Higgins",2021-07-26,199
"O’Higgins",2021-07-30,198
"O’Higgins",2021-08-02,120
"O’Higgins",2021-08-06,116
"O’Higgins",2021-08-09,86
"O’Higgins",2021-08-13,103
"O’Higgins",2021-08-16,84
"O’Higgins",2021-08-20,135
"O’Higgins",2021-08-23,118
"O’Higgins",2021-08-27,119
"O’Higgins",2021-08-30,81
"O’Higgins",2021-09-03,111
"O’Higgins",2021-09-06,88
"O’Higgins",2021-09-10,89
"O’Higgins",2021-09-13,42
"O’Higgins",2021-09-17,120
"O’Higgins",2021-09-20,46
"O’Higgins",2021-09-24,97
"O’Higgins",2021-09-27,78
"O’Higgins",2021-10-01,112
"O’Higgins",2021-10-04,82
"O’Higgins",2021-10-08,136
"O’Higgins",2021-10-11,111
"O’Higgins",2021-10-15,169
"O’Higgins",2021-10-18,147
"O’Higgins",2021-10-22,276
"O’Higgins",2021-10-25,239
"O’Higgins",2021-10-29,301
"O’Higgins",2021-11-01,258
"O’Higgins",2021-11-05,320
"O’Higgins",2021-11-08,257
"O’Higgins",2021-11-12,349
"O’Higgins",2021-11-15,276
"O’Higgins",2021-11-19,278
"O’Higgins",2021-11-22,267
"O’Higgins",2021-11-26,399
"O’Higgins",2021-11-29,155
"O’Higgins",2021-12-03,180
"O’Higgins",2021-12-06,133
"O’Higgins",2021-12-10,123
"O’Higgins",2021-12-13,45
"O’Higgins",2021-12-17,113
"O’Higgins",2021-12-20,87
"O’Higgins",2021-12-24,95
"O’Higgins",2021-12-27,96
"O’Higgins",2021-12-31,103
"O’Higgins",2022-01-03,100
"O’Higgins",2022-01-07,186
"O’Higgins",2022-01-10,249
"O’Higgins",2022-01-14,456
"O’Higgins",2022-01-17,682
"O’Higgins",2022-01-21,1232
"O’Higgins",2022-01-24,1486
"O’Higgins",2022-01-28,3490
"O’Higgins",2022-01-31,3355
"O’Higgins",2022-02-04,5042
"O’Higgins",2022-02-07,4520
"O’Higgins",2022-02-11,6507
"O’Higgins",2022-02-14,5356
"O’Higgins",2022-02-18,7565
"O’Higgins",2022-02-21,4324
"O’Higgins",2022-02-25,5300
"O’Higgins",2022-02-28,3702
"O’Higgins",2022-03-04,4441
"O’Higgins",2022-03-07,2995
"O’Higgins",2022-03-11,3822
"O’Higgins",2022-03-14,2479
"O’Higgins",2022-03-18,3190
"O’Higgins",2022-03-21,1807
"O’Higgins",2022-03-25,1871
"O’Higgins",2022-03-28,1070
"O’Higgins",2022-04-01,1038
"O’Higgins",2022-04-04,629
"O’Higgins",2022-04-08,748
"O’Higgins",2022-04-11,403
"O’Higgins",2022-04-15,479
"O’Higgins",2022-04-18,249
"O’Higgins",2022-04-22,460
"O’Higgins",2022-04-25,248
"O’Higgins",2022-04-29,282
"O’Higgins",2022-05-02,231
"O’Higgins",2022-05-06,329
"O’Higgins",2022-05-09,282
"O’Higgins",2022-05-13,550
"O’Higgins",2022-05-16,452
"O’Higgins",2022-05-20,812
"O’Higgins",2022-05-23,548
"O’Higgins",2022-05-27,1064
"O’Higgins",2022-05-30,960
"O’Higgins",2022-06-03,1288
"O’Higgins",2022-06-06,1008
"O’Higgins",2022-06-10,1837
"O’Higgins",2022-06-13,1416
"O’Higgins",2022-06-17,2034
"O’Higgins",2022-06-20,1499
"O’Higgins",2022-06-24,1784
"O’Higgins",2022-06-27,1640
"O’Higgins",2022-07-01,2026
"O’Higgins",2022-07-04,1389
"O’Higgins",2022-07-08,1802
"O’Higgins",2022-07-11,1179
"O’Higgins",2022-07-15,1566
"O’Higgins",2022-07-18,917
"O’Higgins",2022-07-22,1350
"O’Higgins",2022-07-25,951
"O’Higgins",2022-07-29,1543
"O’Higgins",2022-08-01,1102
"O’Higgins",2022-08-05,1811
"O’Higgins",2022-08-08,1336
"O’Higgins",2022-08-12,2072
"O’Higgins",2022-08-15,1350
"O’Higgins",2022-08-19,1555
"O’Higgins",2022-08-22,1199
"O’Higgins",2022-08-26,1521
"O’Higgins",2022-08-29,820
"Tarapacá",2020-03-30,5
"Tarapacá",2020-04-01,4
"Tarapacá",2020-04-03,1
"Tarapacá",2020-04-06,8
"Tarapacá",2020-04-08,4
"Tarapacá",2020-04-10,11
"Tarapacá",2020-04-13,19
"Tarapacá",2020-04-15,10
"Tarapacá",2020-04-17,11
"Tarapacá",2020-04-20,20
"Tarapacá",2020-04-24,37
"Tarapacá",2020-04-27,33
"Tarapacá",2020-05-01,37
"Tarapacá",2020-05-04,87
"Tarapacá",2020-05-08,172
"Tarapacá",2020-05-11,88
"Tarapacá",2020-05-15,226
"Tarapacá",2020-05-18,280
"Tarapacá",2020-05-22,338
"Tarapacá",2020-05-25,237
"Tarapacá",2020-05-29,459
"Tarapacá",2020-06-01,435
"Tarapacá",2020-06-05,433
"Tarapacá",2020-06-08,419
"Tarapacá",2020-06-12,425
"Tarapacá",2020-06-15,424
"Tarapacá",2020-06-19,877
"Tarapacá",2020-06-23,485
"Tarapacá",2020-06-28,445
"Tarapacá",2020-07-01,208
"Tarapacá",2020-07-05,424
"Tarapacá",2020-07-10,448
"Tarapacá",2020-07-13,231
"Tarapacá",2020-07-17,236
"Tarapacá",2020-07-20,290
"Tarapacá",2020-07-24,318
"Tarapacá",2020-07-27,234
"Tarapacá",2020-07-31,509
"Tarapacá",2020-08-03,219
"Tarapacá",2020-08-07,329
"Tarapacá",2020-08-10,202
"Tarapacá",2020-08-14,410
"Tarapacá",2020-08-17,266
"Tarapacá",2020-08-21,325
"Tarapacá",2020-08-24,268
"Tarapacá",2020-08-28,233
"Tarapacá",2020-08-31,203
"Tarapacá",2020-09-04,239
"Tarapacá",2020-09-07,145
"Tarapacá",2020-09-11,223
"Tarapacá",2020-09-14,191
"Tarapacá",2020-09-18,211
"Tarapacá",2020-09-21,111
"Tarapacá",2020-09-25,165
"Tarapacá",2020-09-28,178
"Tarapacá",2020-10-02,245
"Tarapacá",2020-10-05,164
"Tarapacá",2020-10-09,197
"Tarapacá",2020-10-12,154
"Tarapacá",2020-10-16,178
"Tarapacá",2020-10-19,134
"Tarapacá",2020-10-24,246
"Tarapacá",2020-10-26,102
"Tarapacá",2020-10-30,201
"Tarapacá",2020-11-02,141
"Tarapacá",2020-11-06,159
"Tarapacá",2020-11-09,192
"Tarapacá",2020-11-13,191
"Tarapacá",2020-11-16,90
"Tarapacá",2020-11-20,181
"Tarapacá",2020-11-23,107
"Tarapacá",2020-11-27,193
"Tarapacá",2020-11-30,119
"Tarapacá",2020-12-04,135
"Tarapacá",2020-12-07,156
"Tarapacá",2020-12-11,173
"Tarapacá",2020-12-14,188
"Tarapacá",2020-12-18,389
"Tarapacá",2020-12-21,277
"Tarapacá",2020-12-25,446
"Tarapacá",2020-12-28,299
"Tarapacá",2021-01-01,608
"Tarapacá",2021-01-04,404
"Tarapacá",2021-01-08,926
"Tarapacá",2021-01-11,694
"Tarapacá",2021-01-15,1125
"Tarapacá",2021-01-18,706
"Tarapacá",2021-01-22,992
"Tarapacá",2021-01-25,597
"Tarapacá",2021-01-29,817
"Tarapacá",2021-02-01,489
"Tarapacá",2021-02-05,1006
"Tarapacá",2021-02-08,477
"Tarapacá",2021-02-12,614
"Tarapacá",2021-02-15,460
"Tarapacá",2021-02-19,583
"Tarapacá",2021-02-22,403
"Tarapacá",2021-02-26,596
"Tarapacá",2021-03-01,343
"Tarapacá",2021-03-05,607
"Tarapacá",2021-03-08,179
"Tarapacá",2021-03-12,769
"Tarapacá",2021-03-15,524
"Tarapacá",2021-03-19,614
"Tarapacá",2021-03-22,481
"Tarapacá",2021-03-26,804
"Tarapacá",2021-03-29,494
"Tarapacá",2021-04-02,865
"Tarapacá",2021-04-05,517
"Tarapacá",2021-04-09,1017
"Tarapacá",2021-04-12,585
"Tarapacá",2021-04-16,950
"Tarapacá",2021-04-19,525
"Tarapacá",2021-04-23,753
"Tarapacá",2021-04-26,541
"Tarapacá",2021-04-30,790
"Tarapacá",2021-05-03,465
"Tarapacá",2021-05-07,596
"Tarapacá",2021-05-10,442
"Tarapacá",2021-05-14,585
"Tarapacá",2021-05-17,374
"Tarapacá",2021-05-21,539
"Tarapacá",2021-05-24,306
"Tarapacá",2021-05-28,435
"Tarapacá",2021-05-31,334
"Tarapacá",2021-06-04,396
"Tarapacá",2021-06-07,326
"Tarapacá",2021-06-11,447
"Tarapacá",2021-06-14,283
"Tarapacá",2021-06-18,441
"Tarapacá",2021-06-21,267
"Tarapacá",2021-06-25,304
"Tarapacá",2021-06-28,236
"Tarapacá",2021-07-02,226
"Tarapacá",2021-07-05,194
"Tarapacá",2021-07-09,252
"Tarapacá",2021-07-12,120
"Tarapacá",2021-07-16,242
"Tarapacá",2021-07-19,141
"Tarapacá",2021-07-23,302
"Tarapacá",2021-07-26,105
"Tarapacá",2021-07-30,116
"Tarapacá",2021-08-02,101
"Tarapacá",2021-08-06,195
"Tarapacá",2021-08-09,97
"Tarapacá",2021-08-13,190
"Tarapacá",2021-08-16,80
"Tarapacá",2021-08-20,79
"Tarapacá",2021-08-23,128
"Tarapacá",2021-08-27,84
"Tarapacá",2021-08-30,53
"Tarapacá",2021-09-03,69
"Tarapacá",2021-09-06,56
"Tarapacá",2021-09-10,69
"Tarapacá",2021-09-13,79
"Tarapacá",2021-09-17,112
"Tarapacá",2021-09-20,61
"Tarapacá",2021-09-24,84
"Tarapacá",2021-09-27,61
"Tarapacá",2021-10-01,150
"Tarapacá",2021-10-04,98
"Tarapacá",2021-10-08,140
"Tarapacá",2021-10-11,126
"Tarapacá",2021-10-15,137
"Tarapacá",2021-10-18,158
"Tarapacá",2021-10-22,161
"Tarapacá",2021-10-25,148
"Tarapacá",2021-10-29,213
"Tarapacá",2021-11-01,141
"Tarapacá",2021-11-05,165
"Tarapacá",2021-11-08,193
"Tarapacá",2021-11-12,328
"Tarapacá",2021-11-15,203
"Tarapacá",2021-11-19,282
"Tarapacá",2021-11-22,180
"Tarapacá",2021-11-26,286
"Tarapacá",2021-11-29,124
"Tarapacá",2021-12-03,111
"Tarapacá",2021-12-06,68
"Tarapacá",2021-12-10,91
"Tarapacá",2021-12-13,68
"Tarapacá",2021-12-17,91
"Tarapacá",2021-12-20,82
"Tarapacá",2021-12-24,85
"Tarapacá",2021-12-27,83
"Tarapacá",2021-12-31,366
"Tarapacá",2022-01-03,624
"Tarapacá",2022-01-07,1095
"Tarapacá",2022-01-10,1695
"Tarapacá",2022-01-14,2882
"Tarapacá",2022-01-17,2922
"Tarapacá",2022-01-21,4239
"Tarapacá",2022-01-24,3687
"Tarapacá",2022-01-28,4453
"Tarapacá",2022-01-31,2682
"Tarapacá",2022-02-04,2146
"Tarapacá",2022-02-07,1174
"Tarapacá",2022-02-11,1157
"Tarapacá",2022-02-14,647
"Tarapacá",2022-02-18,719
"Tarapacá",2022-02-21,421
"Tarapacá",2022-02-25,528
"Tarapacá",2022-02-28,320
"Tarapacá",2022-03-04,391
"Tarapacá",2022-03-07,264
"Tarapacá",2022-03-11,313
"Tarapacá",2022-03-14,194
"Tarapacá",2022-03-18,267
"Tarapacá",2022-03-21,164
"Tarapacá",2022-03-25,214
"Tarapacá",2022-03-28,165
"Tarapacá",2022-04-01,141
"Tarapacá",2022-04-04,85
"Tarapacá",2022-04-08,121
"Tarapacá",2022-04-11,52
"Tarapacá",2022-04-15,87
"Tarapacá",2022-04-18,48
"Tarapacá",2022-04-22,64
"Tarapacá",2022-04-25,61
"Tarapacá",2022-04-29,82
"Tarapacá",2022-05-02,67
"Tarapacá",2022-05-06,110
"Tarapacá",2022-05-09,50
"Tarapacá",2022-05-13,126
"Tarapacá",2022-05-16,79
"Tarapacá",2022-05-20,140
"Tarapacá",2022-05-23,71
"Tarapacá",2022-05-27,173
"Tarapacá",2022-05-30,157
"Tarapacá",2022-06-03,242
"Tarapacá",2022-06-06,155
"Tarapacá",2022-06-10,218
"Tarapacá",2022-06-13,179
"Tarapacá",2022-06-17,323
"Tarapacá",2022-06-20,220
"Tarapacá",2022-06-24,359
"Tarapacá",2022-06-27,348
"Tarapacá",2022-07-01,682
"Tarapacá",2022-07-04,587
"Tarapacá",2022-07-08,945
"Tarapacá",2022-07-11,741
"Tarapacá",2022-07-15,1119
"Tarapacá",2022-07-18,650
"Tarapacá",2022-07-22,1182
"Tarapacá",2022-07-25,808
"Tarapacá",2022-07-29,1199
"Tarapacá",2022-08-01,852
"Tarapacá",2022-08-05,1779
"Tarapacá",2022-08-08,1263
"Tarapacá",2022-08-12,1708
"Tarapacá",2022-08-15,972
"Tarapacá",2022-08-19,1212
"Tarapacá",2022-08-22,707
"Tarapacá",2022-08-26,752
"Tarapacá",2022-08-29,480
"Valparaíso",2020-03-30,81
"Valparaíso",2020-04-01,30
"Valparaíso",2020-04-03,31
"Valparaíso",2020-04-06,20
"Valparaíso",2020-04-08,37
"Valparaíso",2020-04-10,21
"Valparaíso",2020-04-13,53
"Valparaíso",2020-04-15,26
"Valparaíso",2020-04-17,46
"Valparaíso",2020-04-20,45
"Valparaíso",2020-04-24,65
"Valparaíso",2020-04-27,26
"Valparaíso",2020-05-01,107
"Valparaíso",2020-05-04,58
"Valparaíso",2020-05-08,207
"Valparaíso",2020-05-11,145
"Valparaíso",2020-05-15,346
"Valparaíso",2020-05-18,242
"Valparaíso",2020-05-22,468
"Valparaíso",2020-05-25,282
"Valparaíso",2020-05-29,538
"Valparaíso",2020-06-01,518
"Valparaíso",2020-06-05,925
"Valparaíso",2020-06-08,898
"Valparaíso",2020-06-12,1037
"Valparaíso",2020-06-15,855
"Valparaíso",2020-06-19,3444
"Valparaíso",2020-06-23,1567
"Valparaíso",2020-06-28,2154
"Valparaíso",2020-07-01,912
"Valparaíso",2020-07-05,1676
"Valparaíso",2020-07-10,1592
"Valparaíso",2020-07-13,1009
"Valparaíso",2020-07-17,728
"Valparaíso",2020-07-20,-792
"Valparaíso",2020-07-24,1970
"Valparaíso",2020-07-27,598
"Valparaíso",2020-07-31,706
"Valparaíso",2020-08-03,655
"Valparaíso",2020-08-07,1720
"Valparaíso",2020-08-10,971
"Valparaíso",2020-08-14,1282
"Valparaíso",2020-08-17,832
"Valparaíso",2020-08-21,962
"Valparaíso",2020-08-24,727
"Valparaíso",2020-08-28,980
"Valparaíso",2020-08-31,837
"Valparaíso",2020-09-04,1112
"Valparaíso",2020-09-07,790
"Valparaíso",2020-09-11,908
"Valparaíso",2020-09-14,809
"Valparaíso",2020-09-18,828
"Valparaíso",2020-09-21,475
"Valparaíso",2020-09-25,804
"Valparaíso",2020-09-28,725
"Valparaíso",2020-10-02,813
"Valparaíso",2020-10-05,563
"Valparaíso",2020-10-09,637
"Valparaíso",2020-10-12,524
"Valparaíso",2020-10-16,488
"Valparaíso",2020-10-19,491
"Valparaíso",2020-10-24,698
"Valparaíso",2020-10-26,205
"Valparaíso",2020-10-30,396
"Valparaíso",2020-11-02,345
"Valparaíso",2020-11-06,411
"Valparaíso",2020-11-09,361
"Valparaíso",2020-11-13,441
"Valparaíso",2020-11-16,341
"Valparaíso",2020-11-20,384
"Valparaíso",2020-11-23,328
"Valparaíso",2020-11-27,430
"Valparaíso",2020-11-30,410
"Valparaíso",2020-12-04,450
"Valparaíso",2020-12-07,407
"Valparaíso",2020-12-11,439
"Valparaíso",2020-12-14,447
"Valparaíso",2020-12-18,697
"Valparaíso",2020-12-21,507
"Valparaíso",2020-12-25,754
"Valparaíso",2020-12-28,417
"Valparaíso",2021-01-01,971
"Valparaíso",2021-01-04,683
"Valparaíso",2021-01-08,1368
"Valparaíso",2021-01-11,1223
"Valparaíso",2021-01-15,1409
"Valparaíso",2021-01-18,1061
"Valparaíso",2021-01-22,1488
"Valparaíso",2021-01-25,1042
"Valparaíso",2021-01-29,1342
"Valparaíso",2021-02-01,986
"Valparaíso",2021-02-05,1073
"Valparaíso",2021-02-08,946
"Valparaíso",2021-02-12,1163
"Valparaíso",2021-02-15,928
"Valparaíso",2021-02-19,1307
"Valparaíso",2021-02-22,1062
"Valparaíso",2021-02-26,1705
"Valparaíso",2021-03-01,1500
"Valparaíso",2021-03-05,1896
"Valparaíso",2021-03-08,1663
"Valparaíso",2021-03-12,2416
"Valparaíso",2021-03-15,2012
"Valparaíso",2021-03-19,2900
"Valparaíso",2021-03-22,2567
"Valparaíso",2021-03-26,3499
"Valparaíso",2021-03-29,2944
"Valparaíso",2021-04-02,3809
"Valparaíso",2021-04-05,2437
"Valparaíso",2021-04-09,4088
"Valparaíso",2021-04-12,2810
"Valparaíso",2021-04-16,3650
"Valparaíso",2021-04-19,2786
"Valparaíso",2021-04-23,2971
"Valparaíso",2021-04-26,2479
"Valparaíso",2021-04-30,2781
"Valparaíso",2021-05-03,1913
"Valparaíso",2021-05-07,2575
"Valparaíso",2021-05-10,1929
"Valparaíso",2021-05-14,2253
"Valparaíso",2021-05-17,1835
"Valparaíso",2021-05-21,2414
"Valparaíso",2021-05-24,1625
"Valparaíso",2021-05-28,2807
"Valparaíso",2021-05-31,2204
"Valparaíso",2021-06-04,2817
"Valparaíso",2021-06-07,2605
"Valparaíso",2021-06-11,3292
"Valparaíso",2021-06-14,2470
"Valparaíso",2021-06-18,3028
"Valparaíso",2021-06-21,2231
"Valparaíso",2021-06-25,2312
"Valparaíso",2021-06-28,1807
"Valparaíso",2021-07-02,1783
"Valparaíso",2021-07-05,1465
"Valparaíso",2021-07-09,1702
"Valparaíso",2021-07-12,1114
"Valparaíso",2021-07-16,939
"Valparaíso",2021-07-19,512
"Valparaíso",2021-07-23,824
"Valparaíso",2021-07-26,522
"Valparaíso",2021-07-30,585
"Valparaíso",2021-08-02,358
"Valparaíso",2021-08-06,473
"Valparaíso",2021-08-09,381
"Valparaíso",2021-08-13,424
"Valparaíso",2021-08-16,333
"Valparaíso",2021-08-20,365
"Valparaíso",2021-08-23,229
"Valparaíso",2021-08-27,296
"Valparaíso",2021-08-30,211
"Valparaíso",2021-09-03,214
"Valparaíso",2021-09-06,121
"Valparaíso",2021-09-10,150
"Valparaíso",2021-09-13,102
"Valparaíso",2021-09-17,147
"Valparaíso",2021-09-20,75
"Valparaíso",2021-09-24,171
"Valparaíso",2021-09-27,211
"Valparaíso",2021-10-01,277
"Valparaíso",2021-10-04,245
"Valparaíso",2021-10-08,370
"Valparaíso",2021-10-11,303
"Valparaíso",2021-10-15,428
"Valparaíso",2021-10-18,463
"Valparaíso",2021-10-22,665
"Valparaíso",2021-10-25,570
"Valparaíso",2021-10-29,789
"Valparaíso",2021-11-01,638
"Valparaíso",2021-11-05,775
"Valparaíso",2021-11-08,965
"Valparaíso",2021-11-12,1275
"Valparaíso",2021-11-15,1038
"Valparaíso",2021-11-19,1176
"Valparaíso",2021-11-22,958
"Valparaíso",2021-11-26,1335
"Valparaíso",2021-11-29,785
"Valparaíso",2021-12-03,657
"Valparaíso",2021-12-06,579
"Valparaíso",2021-12-10,564
"Valparaíso",2021-12-13,415
"Valparaíso",2021-12-17,462
"Valparaíso",2021-12-20,425
"Valparaíso",2021-12-24,487
"Valparaíso",2021-12-27,379
"Valparaíso",2021-12-31,629
"Valparaíso",2022-01-03,432
"Valparaíso",2022-01-07,930
"Valparaíso",2022-01-10,1106
"Valparaíso",2022-01-14,2204
"Valparaíso",2022-01-17,2814
"Valparaíso",2022-01-21,4653
"Valparaíso",2022-01-24,5706
"Valparaíso",2022-01-28,9577
"Valparaíso",2022-01-31,9233
"Valparaíso",2022-02-04,13672
"Valparaíso",2022-02-07,12355
"Valparaíso",2022-02-11,15036
"Valparaíso",2022-02-14,11822
"Valparaíso",2022-02-18,13364
"Valparaíso",2022-02-21,9743
"Valparaíso",2022-02-25,10100
"Valparaíso",2022-02-28,6793
"Valparaíso",2022-03-04,8226
"Valparaíso",2022-03-07,5190
"Valparaíso",2022-03-11,6715
"Valparaíso",2022-03-14,4235
"Valparaíso",2022-03-18,5600
"Valparaíso",2022-03-21,3289
"Valparaíso",2022-03-25,3406
"Valparaíso",2022-03-28,2146
"Valparaíso",2022-04-01,2367
"Valparaíso",2022-04-04,1284
"Valparaíso",2022-04-08,1604
"Valparaíso",2022-04-11,923
"Valparaíso",2022-04-15,1400
"Valparaíso",2022-04-18,660
"Valparaíso",2022-04-22,1239
"Valparaíso",2022-04-25,780
"Valparaíso",2022-04-29,966
"Valparaíso",2022-05-02,761
"Valparaíso",2022-05-06,1341
"Valparaíso",2022-05-09,1013
"Valparaíso",2022-05-13,1824
"Valparaíso",2022-05-16,1537
"Valparaíso",2022-05-20,2701
"Valparaíso",2022-05-23,2295
"Valparaíso",2022-05-27,3831
"Valparaíso",2022-05-30,3105
"Valparaíso",2022-06-03,4455
"Valparaíso",2022-06-06,3587
"Valparaíso",2022-06-10,6053
"Valparaíso",2022-06-13,4691
