"date","regionname","cases"
2021-03-07,"East Malaysia",308
2021-03-07,"West Malaysia",1375
2021-03-08,"East Malaysia",323
2021-03-08,"West Malaysia",1206
2021-03-09,"East Malaysia",227
2021-03-09,"West Malaysia",1053
2021-03-10,"East Malaysia",253
2021-03-10,"West Malaysia",1195
2021-03-11,"East Malaysia",230
2021-03-11,"West Malaysia",1417
2021-03-12,"East Malaysia",233
2021-03-12,"West Malaysia",1342
2021-03-13,"East Malaysia",294
2021-03-13,"West Malaysia",1176
2021-03-14,"East Malaysia",218
2021-03-14,"West Malaysia",1136
2021-03-15,"East Malaysia",280
2021-03-15,"West Malaysia",928
2021-03-16,"East Malaysia",222
2021-03-16,"West Malaysia",841
2021-03-17,"East Malaysia",257
2021-03-17,"West Malaysia",962
2021-03-18,"East Malaysia",378
2021-03-18,"West Malaysia",835
2021-03-19,"East Malaysia",442
2021-03-19,"West Malaysia",1134
2021-03-20,"East Malaysia",259
2021-03-20,"West Malaysia",1412
2021-03-21,"East Malaysia",326
2021-03-21,"West Malaysia",1001
2021-03-22,"East Malaysia",168
2021-03-22,"West Malaysia",948
2021-03-23,"East Malaysia",214
2021-03-23,"West Malaysia",1170
2021-03-24,"East Malaysia",187
2021-03-24,"West Malaysia",1081
2021-03-25,"East Malaysia",381
2021-03-25,"West Malaysia",979
2021-03-26,"East Malaysia",269
2021-03-26,"West Malaysia",1006
2021-03-27,"East Malaysia",333
2021-03-27,"West Malaysia",866
2021-03-28,"East Malaysia",470
2021-03-28,"West Malaysia",832
2021-03-29,"East Malaysia",227
2021-03-29,"West Malaysia",714
2021-03-30,"East Malaysia",195
2021-03-30,"West Malaysia",938
2021-03-31,"East Malaysia",253
2021-03-31,"West Malaysia",1229
2021-04-01,"East Malaysia",331
2021-04-01,"West Malaysia",847
2021-04-02,"East Malaysia",284
2021-04-02,"West Malaysia",1010
2021-04-03,"East Malaysia",375
2021-04-03,"West Malaysia",1263
2021-04-04,"East Malaysia",509
2021-04-04,"West Malaysia",840
2021-04-05,"East Malaysia",307
2021-04-05,"West Malaysia",763
2021-04-06,"East Malaysia",505
2021-04-06,"West Malaysia",795
2021-04-07,"East Malaysia",393
2021-04-07,"West Malaysia",746
2021-04-08,"East Malaysia",320
2021-04-08,"West Malaysia",965
2021-04-09,"East Malaysia",697
2021-04-09,"West Malaysia",1157
2021-04-10,"East Malaysia",429
2021-04-10,"West Malaysia",1081
2021-04-11,"East Malaysia",574
2021-04-11,"West Malaysia",1165
2021-04-12,"East Malaysia",460
2021-04-12,"West Malaysia",857
2021-04-13,"East Malaysia",727
2021-04-13,"West Malaysia",1040
2021-04-14,"East Malaysia",632
2021-04-14,"West Malaysia",1257
2021-04-15,"East Malaysia",717
2021-04-15,"West Malaysia",1431
2021-04-16,"East Malaysia",1104
2021-04-16,"West Malaysia",1447
2021-04-17,"East Malaysia",677
2021-04-17,"West Malaysia",1654
2021-04-18,"East Malaysia",626
2021-04-18,"West Malaysia",1569
2021-04-19,"East Malaysia",720
2021-04-19,"West Malaysia",1358
2021-04-20,"East Malaysia",683
2021-04-20,"West Malaysia",1658
2021-04-21,"East Malaysia",603
2021-04-21,"West Malaysia",1737
2021-04-22,"East Malaysia",637
2021-04-22,"West Malaysia",2238
2021-04-23,"East Malaysia",802
2021-04-23,"West Malaysia",2045
2021-04-24,"East Malaysia",702
2021-04-24,"West Malaysia",2015
2021-04-25,"East Malaysia",719
2021-04-25,"West Malaysia",1971
2021-04-26,"East Malaysia",705
2021-04-26,"West Malaysia",2071
2021-04-27,"East Malaysia",514
2021-04-27,"West Malaysia",2219
2021-04-28,"East Malaysia",507
2021-04-28,"West Malaysia",2635
2021-04-29,"East Malaysia",653
2021-04-29,"West Malaysia",2679
2021-04-30,"East Malaysia",851
2021-04-30,"West Malaysia",2937
2021-05-01,"East Malaysia",512
2021-05-01,"West Malaysia",2369
2021-05-02,"East Malaysia",709
2021-05-02,"West Malaysia",2709
2021-05-03,"East Malaysia",413
2021-05-03,"West Malaysia",2087
2021-05-04,"East Malaysia",714
2021-05-04,"West Malaysia",2406
2021-05-05,"East Malaysia",474
2021-05-05,"West Malaysia",3270
2021-05-06,"East Malaysia",462
2021-05-06,"West Malaysia",3089
2021-05-07,"East Malaysia",905
2021-05-07,"West Malaysia",3593
2021-05-08,"East Malaysia",544
2021-05-08,"West Malaysia",3975
2021-05-09,"East Malaysia",521
2021-05-09,"West Malaysia",3212
2021-05-10,"East Malaysia",748
2021-05-10,"West Malaysia",3059
2021-05-11,"East Malaysia",565
2021-05-11,"West Malaysia",3408
2021-05-12,"East Malaysia",481
2021-05-12,"West Malaysia",4284
2021-05-13,"East Malaysia",475
2021-05-13,"West Malaysia",4380
2021-05-14,"East Malaysia",592
2021-05-14,"West Malaysia",3521
2021-05-15,"East Malaysia",387
2021-05-15,"West Malaysia",3753
2021-05-16,"East Malaysia",499
2021-05-16,"West Malaysia",3281
2021-05-17,"East Malaysia",493
2021-05-17,"West Malaysia",3953
2021-05-18,"East Malaysia",613
2021-05-18,"West Malaysia",4252
2021-05-19,"East Malaysia",497
2021-05-19,"West Malaysia",5578
2021-05-20,"East Malaysia",870
2021-05-20,"West Malaysia",5936
2021-05-21,"East Malaysia",840
2021-05-21,"West Malaysia",5653
2021-05-22,"East Malaysia",974
2021-05-22,"West Malaysia",5346
2021-05-23,"East Malaysia",836
2021-05-23,"West Malaysia",6140
2021-05-24,"East Malaysia",885
2021-05-24,"West Malaysia",5624
2021-05-25,"East Malaysia",842
2021-05-25,"West Malaysia",6447
2021-05-26,"East Malaysia",918
2021-05-26,"West Malaysia",6560
2021-05-27,"East Malaysia",1159
2021-05-27,"West Malaysia",6698
2021-05-28,"East Malaysia",1012
2021-05-28,"West Malaysia",7278
2021-05-29,"East Malaysia",1244
2021-05-29,"West Malaysia",7776
2021-05-30,"East Malaysia",836
2021-05-30,"West Malaysia",6163
2021-05-31,"East Malaysia",1027
2021-05-31,"West Malaysia",5797
2021-06-01,"East Malaysia",1183
2021-06-01,"West Malaysia",5922
2021-06-02,"East Malaysia",1001
2021-06-02,"West Malaysia",6702
2021-06-03,"East Malaysia",859
2021-06-03,"West Malaysia",7350
2021-06-04,"East Malaysia",1223
2021-06-04,"West Malaysia",6525
2021-06-05,"East Malaysia",1115
2021-06-05,"West Malaysia",6337
2021-06-06,"East Malaysia",1117
2021-06-06,"West Malaysia",5124
2021-06-07,"East Malaysia",1248
2021-06-07,"West Malaysia",4023
2021-06-08,"East Malaysia",1248
2021-06-08,"West Malaysia",4318
2021-06-09,"East Malaysia",851
2021-06-09,"West Malaysia",5388
2021-06-10,"East Malaysia",970
2021-06-10,"West Malaysia",4701
2021-06-11,"East Malaysia",1184
2021-06-11,"West Malaysia",5665
2021-06-12,"East Malaysia",1197
2021-06-12,"West Malaysia",4596
2021-06-13,"East Malaysia",1037
2021-06-13,"West Malaysia",4267
2021-06-14,"East Malaysia",1130
2021-06-14,"West Malaysia",3819
2021-06-15,"East Malaysia",1086
2021-06-15,"West Malaysia",4333
2021-06-16,"East Malaysia",855
2021-06-16,"West Malaysia",4295
2021-06-17,"East Malaysia",904
2021-06-17,"West Malaysia",4834
2021-06-18,"East Malaysia",887
2021-06-18,"West Malaysia",5553
2021-06-19,"East Malaysia",955
2021-06-19,"West Malaysia",4956
2021-06-20,"East Malaysia",980
2021-06-20,"West Malaysia",4313
2021-06-21,"East Malaysia",978
2021-06-21,"West Malaysia",3633
2021-06-22,"East Malaysia",804
2021-06-22,"West Malaysia",3939
2021-06-23,"East Malaysia",783
2021-06-23,"West Malaysia",4461
2021-06-24,"East Malaysia",996
2021-06-24,"West Malaysia",4845
2021-06-25,"East Malaysia",952
2021-06-25,"West Malaysia",4860
2021-06-26,"East Malaysia",779
2021-06-26,"West Malaysia",5024
2021-06-27,"East Malaysia",786
2021-06-27,"West Malaysia",4800
2021-06-28,"East Malaysia",775
2021-06-28,"West Malaysia",4443
2021-06-29,"East Malaysia",537
2021-06-29,"West Malaysia",5900
2021-06-30,"East Malaysia",750
2021-06-30,"West Malaysia",5526
2021-07-01,"East Malaysia",905
2021-07-01,"West Malaysia",6083
2021-07-02,"East Malaysia",801
2021-07-02,"West Malaysia",6181
2021-07-03,"East Malaysia",791
2021-07-03,"West Malaysia",5867
2021-07-04,"East Malaysia",668
2021-07-04,"West Malaysia",5377
2021-07-05,"East Malaysia",758
2021-07-05,"West Malaysia",5629
2021-07-06,"East Malaysia",593
2021-07-06,"West Malaysia",7061
2021-07-07,"East Malaysia",626
2021-07-07,"West Malaysia",6471
2021-07-08,"East Malaysia",624
2021-07-08,"West Malaysia",8244
2021-07-09,"East Malaysia",809
2021-07-09,"West Malaysia",8371
2021-07-10,"East Malaysia",688
2021-07-10,"West Malaysia",8665
2021-07-11,"East Malaysia",595
2021-07-11,"West Malaysia",8510
2021-07-12,"East Malaysia",599
2021-07-12,"West Malaysia",7975
2021-07-13,"East Malaysia",771
2021-07-13,"West Malaysia",10308
2021-07-14,"East Malaysia",613
2021-07-14,"West Malaysia",11005
2021-07-15,"East Malaysia",759
2021-07-15,"West Malaysia",12456
2021-07-16,"East Malaysia",773
2021-07-16,"West Malaysia",11768
2021-07-17,"East Malaysia",1057
2021-07-17,"West Malaysia",11471
2021-07-18,"East Malaysia",977
2021-07-18,"West Malaysia",9733
2021-07-19,"East Malaysia",976
2021-07-19,"West Malaysia",9996
2021-07-20,"East Malaysia",1025
2021-07-20,"West Malaysia",11341
2021-07-21,"East Malaysia",770
2021-07-21,"West Malaysia",11215
2021-07-22,"East Malaysia",1165
2021-07-22,"West Malaysia",11869
2021-07-23,"East Malaysia",998
2021-07-23,"West Malaysia",14575
2021-07-24,"East Malaysia",1003
2021-07-24,"West Malaysia",14899
2021-07-25,"East Malaysia",1246
2021-07-25,"West Malaysia",15799
2021-07-26,"East Malaysia",1084
2021-07-26,"West Malaysia",13432
2021-07-27,"East Malaysia",1157
2021-07-27,"West Malaysia",14960
2021-07-28,"East Malaysia",1393
2021-07-28,"West Malaysia",16012
2021-07-29,"East Malaysia",1369
2021-07-29,"West Malaysia",15801
2021-07-30,"East Malaysia",1523
2021-07-30,"West Malaysia",15317
2021-07-31,"East Malaysia",1529
2021-07-31,"West Malaysia",16257
2021-08-01,"East Malaysia",1585
2021-08-01,"West Malaysia",15565
2021-08-02,"East Malaysia",1584
2021-08-02,"West Malaysia",14180
2021-08-03,"East Malaysia",1509
2021-08-03,"West Malaysia",15596
2021-08-04,"East Malaysia",1506
2021-08-04,"West Malaysia",18313
2021-08-05,"East Malaysia",1836
2021-08-05,"West Malaysia",18760
2021-08-06,"East Malaysia",1952
2021-08-06,"West Malaysia",18937
2021-08-07,"East Malaysia",1830
2021-08-07,"West Malaysia",17427
2021-08-08,"East Malaysia",1962
2021-08-08,"West Malaysia",16726
2021-08-09,"East Malaysia",1844
2021-08-09,"West Malaysia",15392
2021-08-10,"East Malaysia",2220
2021-08-10,"West Malaysia",17771
2021-08-11,"East Malaysia",2151
2021-08-11,"West Malaysia",18629
2021-08-12,"East Malaysia",3279
2021-08-12,"West Malaysia",18389
2021-08-13,"East Malaysia",2375
2021-08-13,"West Malaysia",19093
2021-08-14,"East Malaysia",2477
2021-08-14,"West Malaysia",18193
2021-08-15,"East Malaysia",2631
2021-08-15,"West Malaysia",17915
2021-08-16,"East Malaysia",3296
2021-08-16,"West Malaysia",16444
2021-08-17,"East Malaysia",2938
2021-08-17,"West Malaysia",16693
2021-08-18,"East Malaysia",3821
2021-08-18,"West Malaysia",18421
2021-08-19,"East Malaysia",3798
2021-08-19,"West Malaysia",19150
2021-08-20,"East Malaysia",5287
2021-08-20,"West Malaysia",18277
2021-08-21,"East Malaysia",4624
2021-08-21,"West Malaysia",17638
2021-08-22,"East Malaysia",4414
2021-08-22,"West Malaysia",15393
2021-08-23,"East Malaysia",4019
2021-08-23,"West Malaysia",13653
2021-08-24,"East Malaysia",4923
2021-08-24,"West Malaysia",15914
2021-08-25,"East Malaysia",4895
2021-08-25,"West Malaysia",17747
2021-08-26,"East Malaysia",5514
2021-08-26,"West Malaysia",19085
2021-08-27,"East Malaysia",5242
2021-08-27,"West Malaysia",16828
2021-08-28,"East Malaysia",5266
2021-08-28,"West Malaysia",17331
2021-08-29,"East Malaysia",5102
2021-08-29,"West Malaysia",15477
2021-08-30,"East Malaysia",4340
2021-08-30,"West Malaysia",14928
2021-08-31,"East Malaysia",4880
2021-08-31,"West Malaysia",16017
2021-09-01,"East Malaysia",4847
2021-09-01,"West Malaysia",13915
2021-09-02,"East Malaysia",5326
2021-09-02,"West Malaysia",15662
2021-09-03,"East Malaysia",4872
2021-09-03,"West Malaysia",14506
2021-09-04,"East Malaysia",5011
2021-09-04,"West Malaysia",14046
2021-09-05,"East Malaysia",5887
2021-09-05,"West Malaysia",14509
2021-09-06,"East Malaysia",5563
2021-09-06,"West Malaysia",11789
2021-09-07,"East Malaysia",5311
2021-09-07,"West Malaysia",13236
2021-09-08,"East Malaysia",5174
2021-09-08,"West Malaysia",14559
2021-09-09,"East Malaysia",5431
2021-09-09,"West Malaysia",13876
2021-09-10,"East Malaysia",5986
2021-09-10,"West Malaysia",15190
2021-09-11,"East Malaysia",5908
2021-09-11,"West Malaysia",13642
2021-09-12,"East Malaysia",7011
2021-09-12,"West Malaysia",12187
2021-09-13,"East Malaysia",5182
2021-09-13,"West Malaysia",10891
2021-09-14,"East Malaysia",3770
2021-09-14,"West Malaysia",11899
2021-09-15,"East Malaysia",6724
2021-09-15,"West Malaysia",12771
2021-09-16,"East Malaysia",5653
2021-09-16,"West Malaysia",13162
2021-09-17,"East Malaysia",5023
2021-09-17,"West Malaysia",12554
2021-09-18,"East Malaysia",4335
2021-09-18,"West Malaysia",11214
2021-09-19,"East Malaysia",4063
2021-09-19,"West Malaysia",10891
2021-09-20,"East Malaysia",4866
2021-09-20,"West Malaysia",9479
2021-09-21,"East Malaysia",5035
2021-09-21,"West Malaysia",10724
2021-09-22,"East Malaysia",2914
2021-09-22,"West Malaysia",12076
2021-09-23,"East Malaysia",3403
2021-09-23,"West Malaysia",10351
2021-09-24,"East Malaysia",4098
2021-09-24,"West Malaysia",10456
2021-09-25,"East Malaysia",3679
2021-09-25,"West Malaysia",10220
2021-09-26,"East Malaysia",4025
2021-09-26,"West Malaysia",9079
2021-09-27,"East Malaysia",3474
2021-09-27,"West Malaysia",7485
2021-09-28,"East Malaysia",3326
2021-09-28,"West Malaysia",8006
2021-09-29,"East Malaysia",3972
2021-09-29,"West Malaysia",8462
2021-09-30,"East Malaysia",3481
2021-09-30,"West Malaysia",9254
2021-10-01,"East Malaysia",3287
2021-10-01,"West Malaysia",8602
2021-10-02,"East Malaysia",2909
2021-10-02,"West Malaysia",8006
2021-10-03,"East Malaysia",2185
2021-10-03,"West Malaysia",6881
2021-10-04,"East Malaysia",1868
2021-10-04,"West Malaysia",6207
2021-10-05,"East Malaysia",2169
2021-10-05,"West Malaysia",6648
2021-10-06,"East Malaysia",2301
2021-10-06,"West Malaysia",7079
2021-10-07,"East Malaysia",2233
2021-10-07,"West Malaysia",7657
2021-10-08,"East Malaysia",2046
2021-10-08,"West Malaysia",7705
2021-10-09,"East Malaysia",1888
2021-10-09,"West Malaysia",6855
2021-10-10,"East Malaysia",1696
2021-10-10,"West Malaysia",5677
2021-10-11,"East Malaysia",1569
2021-10-11,"West Malaysia",5140
2021-10-12,"East Malaysia",1543
2021-10-12,"West Malaysia",5733
2021-10-13,"East Malaysia",1916
2021-10-13,"West Malaysia",6034
2021-10-14,"East Malaysia",1752
2021-10-14,"West Malaysia",6332
2021-10-15,"East Malaysia",1735
2021-10-15,"West Malaysia",5685
2021-10-16,"East Malaysia",1696
2021-10-16,"West Malaysia",5813
2021-10-17,"East Malaysia",1237
2021-10-17,"West Malaysia",4908
2021-10-18,"East Malaysia",1193
2021-10-18,"West Malaysia",4241
2021-10-19,"East Malaysia",1446
2021-10-19,"West Malaysia",4299
2021-10-20,"East Malaysia",1205
2021-10-20,"West Malaysia",4311
2021-10-21,"East Malaysia",1378
2021-10-21,"West Malaysia",4832
2021-10-22,"East Malaysia",1393
2021-10-22,"West Malaysia",5237
2021-10-23,"East Malaysia",1182
2021-10-23,"West Malaysia",4646
2021-10-24,"East Malaysia",1263
2021-10-24,"West Malaysia",4403
2021-10-25,"East Malaysia",943
2021-10-25,"West Malaysia",3839
2021-10-26,"East Malaysia",1281
2021-10-26,"West Malaysia",4445
2021-10-27,"East Malaysia",1371
2021-10-27,"West Malaysia",4777
2021-10-28,"East Malaysia",1287
2021-10-28,"West Malaysia",5090
2021-10-29,"East Malaysia",1166
2021-10-29,"West Malaysia",4894
2021-10-30,"East Malaysia",1297
2021-10-30,"West Malaysia",4557
2021-10-31,"East Malaysia",1071
2021-10-31,"West Malaysia",3908
2021-11-01,"East Malaysia",871
2021-11-01,"West Malaysia",3755
2021-11-02,"East Malaysia",1077
2021-11-02,"West Malaysia",3994
2021-11-03,"East Malaysia",1221
2021-11-03,"West Malaysia",4070
2021-11-04,"East Malaysia",1201
2021-11-04,"West Malaysia",4512
2021-11-05,"East Malaysia",1069
2021-11-05,"West Malaysia",3853
2021-11-06,"East Malaysia",1078
2021-11-06,"West Malaysia",3623
2021-11-07,"East Malaysia",879
2021-11-07,"West Malaysia",3464
2021-11-08,"East Malaysia",754
2021-11-08,"West Malaysia",3789
2021-11-09,"East Malaysia",968
2021-11-09,"West Malaysia",4435
2021-11-10,"East Malaysia",1060
2021-11-10,"West Malaysia",5183
2021-11-11,"East Malaysia",1013
2021-11-11,"West Malaysia",5310
2021-11-12,"East Malaysia",1037
2021-11-12,"West Malaysia",5480
2021-11-13,"East Malaysia",908
2021-11-13,"West Malaysia",4901
2021-11-14,"East Malaysia",758
2021-11-14,"West Malaysia",4404
2021-11-15,"East Malaysia",799
2021-11-15,"West Malaysia",4344
2021-11-16,"East Malaysia",757
2021-11-16,"West Malaysia",4656
2021-11-17,"East Malaysia",927
2021-11-17,"West Malaysia",5361
2021-11-18,"East Malaysia",870
2021-11-18,"West Malaysia",5510
2021-11-19,"East Malaysia",854
2021-11-19,"West Malaysia",5501
2021-11-20,"East Malaysia",819
2021-11-20,"West Malaysia",5040
2021-11-21,"East Malaysia",696
2021-11-21,"West Malaysia",4158
2021-11-22,"East Malaysia",642
2021-11-22,"West Malaysia",4243
2021-11-23,"East Malaysia",772
2021-11-23,"West Malaysia",4822
2021-11-24,"East Malaysia",841
2021-11-24,"West Malaysia",4914
2021-11-25,"East Malaysia",722
2021-11-25,"West Malaysia",5422
2021-11-26,"East Malaysia",657
2021-11-26,"West Malaysia",4844
2021-11-27,"East Malaysia",597
2021-11-27,"West Malaysia",4500
2021-11-28,"East Malaysia",579
2021-11-28,"West Malaysia",3660
2021-11-29,"East Malaysia",459
2021-11-29,"West Malaysia",3628
2021-11-30,"East Malaysia",501
2021-11-30,"West Malaysia",4378
2021-12-01,"East Malaysia",607
2021-12-01,"West Malaysia",4832
2021-12-02,"East Malaysia",523
2021-12-02,"West Malaysia",5283
2021-12-03,"East Malaysia",486
2021-12-03,"West Malaysia",5065
2021-12-04,"East Malaysia",481
2021-12-04,"West Malaysia",4415
2021-12-05,"East Malaysia",376
2021-12-05,"West Malaysia",3922
2021-12-06,"East Malaysia",351
2021-12-06,"West Malaysia",3911
2021-12-07,"East Malaysia",401
2021-12-07,"West Malaysia",4564
2021-12-08,"East Malaysia",389
2021-12-08,"West Malaysia",4631
2021-12-09,"East Malaysia",440
2021-12-09,"West Malaysia",5006
2021-12-10,"East Malaysia",338
2021-12-10,"West Malaysia",4720
2021-12-11,"East Malaysia",387
2021-12-11,"West Malaysia",4239
2021-12-12,"East Malaysia",272
2021-12-12,"West Malaysia",3218
2021-12-13,"East Malaysia",236
2021-12-13,"West Malaysia",3268
2021-12-14,"East Malaysia",308
2021-12-14,"West Malaysia",3789
2021-12-15,"East Malaysia",288
2021-12-15,"West Malaysia",3612
2021-12-16,"East Malaysia",246
2021-12-16,"West Malaysia",4016
2021-12-17,"East Malaysia",200
2021-12-17,"West Malaysia",4162
2021-12-18,"East Malaysia",286
2021-12-18,"West Malaysia",3797
2021-12-19,"East Malaysia",231
2021-12-19,"West Malaysia",2877
2021-12-20,"East Malaysia",166
2021-12-20,"West Malaysia",2423
2021-12-21,"East Malaysia",193
2021-12-21,"West Malaysia",2947
2021-12-22,"East Malaysia",239
2021-12-22,"West Malaysia",3280
2021-12-23,"East Malaysia",203
2021-12-23,"West Malaysia",3307
2021-12-24,"East Malaysia",191
2021-12-24,"West Malaysia",3337
2021-12-25,"East Malaysia",156
2021-12-25,"West Malaysia",3004
2021-12-26,"East Malaysia",138
2021-12-26,"West Malaysia",2640
2021-12-27,"East Malaysia",147
2021-12-27,"West Malaysia",2610
2021-12-28,"East Malaysia",191
2021-12-28,"West Malaysia",2706
2021-12-29,"East Malaysia",222
2021-12-29,"West Malaysia",3461
2021-12-30,"East Malaysia",260
2021-12-30,"West Malaysia",3737
2021-12-31,"East Malaysia",252
2021-12-31,"West Malaysia",3321
2022-01-01,"East Malaysia",290
2022-01-01,"West Malaysia",3096
2022-01-02,"East Malaysia",197
2022-01-02,"West Malaysia",2685
2022-01-03,"East Malaysia",175
2022-01-03,"West Malaysia",2515
2022-01-04,"East Malaysia",287
2022-01-04,"West Malaysia",2555
2022-01-05,"East Malaysia",342
2022-01-05,"West Malaysia",2928
2022-01-06,"East Malaysia",284
2022-01-06,"West Malaysia",3259
2022-01-07,"East Malaysia",274
2022-01-07,"West Malaysia",3107
2022-01-08,"East Malaysia",219
2022-01-08,"West Malaysia",3032
2022-01-09,"East Malaysia",238
2022-01-09,"West Malaysia",2650
2022-01-10,"East Malaysia",173
2022-01-10,"West Malaysia",2468
2022-01-11,"East Malaysia",281
2022-01-11,"West Malaysia",2894
2022-01-12,"East Malaysia",312
2022-01-12,"West Malaysia",2886
2022-01-13,"East Malaysia",293
2022-01-13,"West Malaysia",3391
2022-01-14,"East Malaysia",265
2022-01-14,"West Malaysia",3081
2022-01-15,"East Malaysia",293
2022-01-15,"West Malaysia",2781
2022-01-16,"East Malaysia",233
2022-01-16,"West Malaysia",2777
2022-01-17,"East Malaysia",175
2022-01-17,"West Malaysia",2167
2022-01-18,"East Malaysia",227
2022-01-18,"West Malaysia",3018
2022-01-19,"East Malaysia",269
2022-01-19,"West Malaysia",2960
2022-01-20,"East Malaysia",271
2022-01-20,"West Malaysia",3493
2022-01-21,"East Malaysia",191
2022-01-21,"West Malaysia",3855
2022-01-22,"East Malaysia",237
2022-01-22,"West Malaysia",3879
2022-01-23,"East Malaysia",196
2022-01-23,"West Malaysia",3660
2022-01-24,"East Malaysia",127
2022-01-24,"West Malaysia",3087
2022-01-25,"East Malaysia",324
2022-01-25,"West Malaysia",3742
2022-01-26,"East Malaysia",349
2022-01-26,"West Malaysia",4395
2022-01-27,"East Malaysia",379
2022-01-27,"West Malaysia",5060
2022-01-28,"East Malaysia",372
2022-01-28,"West Malaysia",5150
2022-01-29,"East Malaysia",296
2022-01-29,"West Malaysia",4843
2022-01-30,"East Malaysia",391
2022-01-30,"West Malaysia",4524
2022-01-31,"East Malaysia",382
2022-01-31,"West Malaysia",4392
2022-02-01,"East Malaysia",510
2022-02-01,"West Malaysia",5056
2022-02-02,"East Malaysia",468
2022-02-02,"West Malaysia",5268
2022-02-03,"East Malaysia",501
2022-02-03,"West Malaysia",5219
2022-02-04,"East Malaysia",943
2022-02-04,"West Malaysia",6291
2022-02-05,"East Malaysia",1262
2022-02-05,"West Malaysia",7855
2022-02-06,"East Malaysia",1366
2022-02-06,"West Malaysia",8723
2022-02-07,"East Malaysia",1695
2022-02-07,"West Malaysia",9339
2022-02-08,"East Malaysia",2227
2022-02-08,"West Malaysia",11717
2022-02-09,"East Malaysia",3580
2022-02-09,"West Malaysia",13554
2022-02-10,"East Malaysia",3301
2022-02-10,"West Malaysia",15789
2022-02-11,"East Malaysia",3707
2022-02-11,"West Malaysia",17232
2022-02-12,"East Malaysia",4422
2022-02-12,"West Malaysia",18380
2022-02-13,"East Malaysia",4201
2022-02-13,"West Malaysia",16871
2022-02-14,"East Malaysia",4430
2022-02-14,"West Malaysia",16885
2022-02-15,"East Malaysia",4969
2022-02-15,"West Malaysia",17164
2022-02-16,"East Malaysia",5686
2022-02-16,"West Malaysia",22145
2022-02-17,"East Malaysia",5519
2022-02-17,"West Malaysia",21182
2022-02-18,"East Malaysia",6369
2022-02-18,"West Malaysia",21439
2022-02-19,"East Malaysia",6103
2022-02-19,"West Malaysia",22722
2022-02-20,"East Malaysia",5674
2022-02-20,"West Malaysia",21158
2022-02-21,"East Malaysia",5324
2022-02-21,"West Malaysia",19775
2022-02-22,"East Malaysia",5124
2022-02-22,"West Malaysia",22055
2022-02-23,"East Malaysia",4894
2022-02-23,"West Malaysia",26305
2022-02-24,"East Malaysia",5752
2022-02-24,"West Malaysia",26318
2022-02-25,"East Malaysia",5157
2022-02-25,"West Malaysia",25487
2022-02-26,"East Malaysia",4595
2022-02-26,"West Malaysia",22704
2022-02-27,"East Malaysia",3660
2022-02-27,"West Malaysia",20806
2022-02-28,"East Malaysia",2789
2022-02-28,"West Malaysia",20311
2022-03-01,"East Malaysia",3636
2022-03-01,"West Malaysia",22218
2022-03-02,"East Malaysia",3957
2022-03-02,"West Malaysia",23543
2022-03-03,"East Malaysia",4193
2022-03-03,"West Malaysia",28274
2022-03-04,"East Malaysia",3730
2022-03-04,"West Malaysia",29479
2022-03-05,"East Malaysia",3500
2022-03-05,"West Malaysia",29906
2022-03-06,"East Malaysia",2965
2022-03-06,"West Malaysia",24470
2022-03-07,"East Malaysia",2227
2022-03-07,"West Malaysia",24629
2022-03-08,"East Malaysia",3267
2022-03-08,"West Malaysia",28223
2022-03-09,"East Malaysia",3325
2022-03-09,"West Malaysia",26921
2022-03-10,"East Malaysia",3246
2022-03-10,"West Malaysia",27541
2022-03-11,"East Malaysia",3034
2022-03-11,"West Malaysia",29766
2022-03-12,"East Malaysia",2348
2022-03-12,"West Malaysia",23902
2022-03-13,"East Malaysia",2332
2022-03-13,"West Malaysia",20203
2022-03-14,"East Malaysia",1674
2022-03-14,"West Malaysia",20356
2022-03-15,"East Malaysia",2529
2022-03-15,"West Malaysia",24005
2022-03-16,"East Malaysia",2409
2022-03-16,"West Malaysia",25889
2022-03-17,"East Malaysia",2384
2022-03-17,"West Malaysia",24620
2022-03-18,"East Malaysia",1995
2022-03-18,"West Malaysia",22246
2022-03-19,"East Malaysia",1670
2022-03-19,"West Malaysia",20671
2022-03-20,"East Malaysia",1278
2022-03-20,"West Malaysia",17827
2022-03-21,"East Malaysia",1301
2022-03-21,"West Malaysia",16527
2022-03-22,"East Malaysia",2042
2022-03-22,"West Malaysia",19441
2022-03-23,"East Malaysia",1713
2022-03-23,"West Malaysia",20778
2022-03-24,"East Malaysia",1907
2022-03-24,"West Malaysia",22409
2022-03-25,"East Malaysia",1432
2022-03-25,"West Malaysia",20407
2022-03-26,"East Malaysia",1276
2022-03-26,"West Malaysia",19647
2022-03-27,"East Malaysia",914
2022-03-27,"West Malaysia",15949
2022-03-28,"East Malaysia",696
2022-03-28,"West Malaysia",12640
2022-03-29,"East Malaysia",1159
2022-03-29,"West Malaysia",14056
2022-03-30,"East Malaysia",1348
2022-03-30,"West Malaysia",14593
2022-03-31,"East Malaysia",895
2022-03-31,"West Malaysia",17665
2022-04-01,"East Malaysia",974
2022-04-01,"West Malaysia",16502
2022-04-02,"East Malaysia",881
2022-04-02,"West Malaysia",13811
2022-04-03,"East Malaysia",540
2022-04-03,"West Malaysia",11840
2022-04-04,"East Malaysia",488
2022-04-04,"West Malaysia",9514
2022-04-05,"East Malaysia",635
2022-04-05,"West Malaysia",11382
